Participant: IP
Session Start: 10/17/2025 3:51:24 AM
Trial          ConditionID    TargetX        TargetY        TargetZ        PenaltyX       PenaltyY       PenaltyZ       StartX         StartY         StartZ         ScaleX         ScaleY         ScaleZ         CtrlStartX     CtrlStartY     CtrlStartZ     MoveStartX     MoveStartY     MoveStartZ     EndX           EndY           EndZ           StartTime      EndTime        Score          Result         TargetSeed     TargetFirstX   TargetFirstY   TargetFirstZ   TargetLastX    TargetLastY    TargetLastZ    PenaltySeed    PenaltyFirstX  PenaltyFirstY  PenaltyFirstZ  PenaltyLastX   PenaltyLastY   PenaltyLastZ
1              62             -0.100000001   1.10000002     2.44142127     -0.100000001   1.60000002     2.44142127     0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.0010561049   1.00012445     2.29646993     -0.0275369585  1.01082706     2.32044697     -0.107150406   1.09535432     2.43412161     5.4940486      5.98275042     300            Hit            2042451548     -0.112454921   1.10899222     2.43483996     -0.109402589   1.09818602     2.46890736     2042466159     0.269531518    1.44870591     2.48113823     0.055692561    1.15956271     2.44061232
2              83             0.100000001    1.10000002     2.44142127     0.100000001    1.10000002     2.39142132     0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000289872289 1.0001241      2.29986334     0.0295167118   1.0272876      2.3160584      0.0926067531   1.09357893     2.44340611     9.0907774      9.67325783     600            Hit            2042451549     0.095585376    1.08893394     2.43262315     0.117611118    1.1223371      2.43494844     2042466160     -0.242865592   1.42954028     2.37235141     -0.233320385   0.821800351    2.37753105
3              53             0.100000001    1              2.47320509     0.100000001    1              2.42320514     0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   2.44528055E-05 0.995871723    2.30242252     0.0189029574   0.999955535    2.32722807     0.0875009596   0.995395899    2.46305084     13.4269705     13.753952      400            Hit Both       2042451550     0.113321356    0.993977129    2.47614098     0.0792408139   0.99254179     2.46040106     2042466160     -0.242865592   1.32954025     2.40413523     -0.233320385   0.721800327    2.40931487
4              85             0.100000001    1.10000002     2.44142127     0.100000001    1.60000002     2.44142127     0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0006634891030.996800423    2.3018477      0.0219997019   1.01342499     2.32920313     0.0973333418   1.08511937     2.43823195     17.0252438     17.4819756     700            Hit            2042451551     0.0912909061   1.09947634     2.4233613      0.100078844    1.11960602     2.44992971     2042466162     -0.0261087045  1.20087516     2.40818524     -0.00973340124 1.84218192     2.45269418
5              5              -0.100000001   0.899999976    2.44142127     -0.100000001   1.39999998     2.44142127     0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0005876719950.996341467    2.30184746     -0.0181646943  0.968678176    2.32272792     -0.118097991   0.874661446    2.43615389     20.7164421     21.1220112     1000           Hit            2042451552     -0.104678109   0.900238335    2.45302939     -0.106393829   0.923960209    2.44924974     2042466162     -0.2261087     1.00087512     2.40818524     -0.209733397   1.64218187     2.45269418
6              54             0.100000001    1              2.47320509     0.100000001    1.5            2.47320509     0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000866174698 0.997348845    2.30261993     0.0176210105   0.996754706    2.33122969     0.0900132358   0.982792854    2.45764017     24.060461      24.5504494     1300           Hit            2042451553     0.0810414627   0.979477167    2.46488452     0.11832875     0.995529056    2.45225668     2042466161     -0.0561706647  1.57455897     2.5080874      -0.202204376   1.59124231     2.50859594
7              76             0              1.10000002     2.47320509     0.5            1.10000002     2.47320509     0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000345736742 0.997629941    2.30539656     -0.00392439961 1.02529836     2.32869625     -0.0103392899  1.09146941     2.46446323     27.4062843     27.6816082     1600           Hit            2042451554     -0.00654072035 1.1209693      2.48978257     -0.00993660185 1.09460342     2.48013783     2042466163     0.119711399    1.10423899     2.50492024     0.455345094    1.18000698     2.49206591
8              10             0              0.899999976    2.47320509     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000333800912 0.993276119    2.30299497     0              0              0              0              0              0              31.0264854     31.0264854     1600           Invalid Start  2042451556     0.0218779724   0.911135137    2.48502684     -0.00306400144 0.903953671    2.48604727     -1             0              0              0              0              0              0
