Participant: IP
Session Start: 7/23/2025 9:35:47 AM
Trial                         Time                          PosX                          PosY                          PosZ                          VelX                          VelY                          VelZ                          Speed
1                             5.97020054                    -0.00046877563                0.998475552                   2.2998383                     0                             0                             0                             0
1                             5.99894333                    -8.8468194E-05                0.998356044                   2.30044174                    0.0132313985                  -0.00415781746                0.0209943857                  0.0251619071
1                             6.02083874                    0.000478595495                0.99838084                    2.30097103                    0.0258987602                  0.00113245402                 0.0241735373                  0.0354455672
1                             6.04298735                    0.000647440553                0.998640776                   2.30095434                    0.00762331812                 0.0117360484                  -0.000753518369               0.0140149062
1                             6.06573725                    0.000278994441                0.998771489                   2.30092049                    -0.0161954332                 0.00574562605                 -0.00148815115                0.0172487348
1                             6.08922434                    -0.000469639897               0.998786688                   2.30044365                    -0.0318745486                 0.000647134555                -0.0203022603                 0.0377966575
1                             6.11066628                    -0.000776395202               0.998982787                   2.30002117                    -0.0143062826                 0.00914556906                 -0.0197032802                 0.0260101985
1                             6.1330061                     -0.000507816672               0.999201179                   2.30005836                    0.0120224226                  0.00977588911                 0.00166488951                 0.0155845601
1                             6.15526915                    -0.000651702285               0.999281764                   2.30016732                    -0.00646290602                0.00361965573                 0.00489403168                 0.00887820963
1                             6.17748547                    -0.000535532832               0.99934566                    2.30037761                    0.00522899535                 0.0028760815                  0.00946531352                 0.011189566
1                             6.19684029                    -0.000528529286               0.999237895                   2.30018234                    0.00036185619                 -0.00556796603                -0.0100888591                 0.0115290182
1                             6.21565914                    -0.000367298722               0.999130309                   2.30015993                    0.00856752694                 -0.00571696321                -0.00119090208                0.0103684347
1                             6.23710012                    -0.000469610095               0.998878837                   2.29989505                    -0.0047716964                 -0.0117283938                 -0.012353871                  0.0176901799
1                             6.25873947                    0.000102877617                0.997916818                   2.29978776                    0.0264559258                  -0.0444570258                 -0.00495803263                0.051970426
1                             6.28045082                    0.000567093492                0.996254265                   2.30006027                    0.0213814992                  -0.0765761435                 0.0125517566                  0.0804898813
1                             6.3021431                     0.00241087377                 0.993317723                   2.30169916                    0.0849973857                  -0.135373175                  0.075552009                   0.176800907
1                             6.32444191                    0.0070207417                  0.989006341                   2.3037982                     0.206729814                   -0.193344221                  0.0941314548                  0.298295051
1                             6.34551001                    0.0131040215                  0.981509149                   2.30831003                    0.288742274                   -0.355853438                  0.214153707                   0.505831599
1                             6.36729145                    0.019217521                   0.970872104                   2.31583285                    0.280677795                   -0.488358974                  0.345381409                   0.660728991
1                             6.38943911                    0.0271404684                  0.957790434                   2.32641363                    0.357733905                   -0.590658605                  0.477739275                   0.839693964
1                             6.41164017                    0.0358858258                  0.941777229                   2.340137                      0.393911958                   -0.721273303                  0.618133783                   1.02834392
1                             6.43336725                    0.0444835126                  0.924665153                   2.35607052                    0.39571622                    -0.78759861                   0.733354211                   1.14660859
1                             6.45245409                    0.0557222366                  0.912787795                   2.36812663                    0.588815629                   -0.622274756                  0.631639957                   1.06437719
1                             6.4710474                     0.0708742738                  0.903991044                   2.37919712                    0.814914763                   -0.47311148                   0.595398903                   1.11463916
1                             6.49333477                    0.0892134905                  0.893160701                   2.39309216                    0.822858751                   -0.485944539                  0.623453617                   1.1410228
1                             6.51437855                    0.107733205                   0.882753789                   2.40580869                    0.880051434                   -0.49453339                   0.604285896                   1.17652678
1                             6.53528547                    0.123405576                   0.874301195                   2.4162066                     0.74962312                    -0.404294938                  0.497341126                   0.98627454
1                             6.55694818                    0.137904078                   0.867194474                   2.422158                      0.669290364                   -0.328065634                  0.274733037                   0.794389606
1                             6.57750893                    0.148085877                   0.860494137                   2.42649269                    0.495209277                   -0.325882375                  0.210824981                   0.629188955
1                             6.59837294                    0.157341644                   0.852995276                   2.43061447                    0.443621695                   -0.359414518                  0.197553724                   0.604157686
1                             6.61872482                    0.165237829                   0.847554028                   2.43504453                    0.387976974                   -0.26735431                   0.217669621                   0.519022644
1                             6.63967514                    0.172526017                   0.844340742                   2.43863058                    0.347884834                   -0.153378814                  0.171172023                   0.416951776
1                             6.66049147                    0.181080654                   0.839785814                   2.44310904                    0.410954654                   -0.218813315                  0.215139657                   0.512882113
