Participant: ME
Session Start: 8/4/2025 11:00:16 AM
Trial          Time           PosX           PosY           PosZ           VelX           VelY           VelZ           Speed
1              3.97715139     -0.0008493512870.999417841    2.29997635     0              0              0              0
1              4.00390577     -0.0004027932880.999831021    2.29998422     0.0166910738   0.0154434768   0.000294076599 0.0227415785
1              4.02340841     0.000393584371 1.00035441     2.30008721     0.0408338048   0.0268364381   0.00528110284  0.0491475761
1              4.04196405     0.000872254372 1.00064826     2.29975319     0.0257968027   0.0158364084   -0.018001467   0.0352181718
1              4.05909586     0.000936210155 1.00075698     2.2996335      0.00373316207  0.00634602737  -0.00698619708 0.0101496559
1              4.07984447     0.000620037317 1.00051236     2.29953861     -0.0152382003  -0.0117895324  -0.00457332749 0.0198017973
1              4.10024691     0.000570625067 1.00016809     2.29974246     -0.00242188433 -0.0168743096  0.00999136828  0.0197594352
1              4.121346       0.000650495291 1.00003755     2.29970789     0.0037855159   -0.00618677586 -0.00163850689 0.00743579399
1              4.14158392     0.00075943768  0.999963105    2.29974389     0.00538308779  -0.0036785535  0.00177890027  0.00675824517
1              4.16245556     0.000477448106 0.999787092    2.29980659     -0.0135104889  -0.00843298994 0.00300423475  0.0162072219
1              4.18353128     4.74303961E-05 0.999427676    2.29989505     -0.0204032902  -0.0170534123  0.00419689249  0.0269207545
1              4.20507908     8.70227814E-06 0.999334276    2.30008459     -0.00179732859 -0.00433461135 0.00879646745  0.00996980909
1              4.22507906     -1.81496143E-050.999339461    2.30031872     -0.00134258787 0.000259278895 0.0117062936   0.0117858844
1              4.24597073     -0.00128114223 0.999292731    2.30078316     -0.0604545698  -0.0022367863  0.0222309157   0.0644513145
1              4.26766825     -0.00533358753 0.999100566    2.30111098     -0.18677187    -0.00885664951 0.0151090482   0.187591195
1              4.28525829     -0.00996354222 0.999173343    2.30179071     -0.263210684   0.00413735257  0.038642399    0.266064316
1              4.30348063     -0.0176387429  0.999252677    2.30371189     -0.421198219   0.00435366435  0.105429985    0.434214652
1              4.32392836     -0.0277042687  0.99863106     2.30610991     -0.492254704   -0.0304001812  0.117274918    0.50694406
1              4.34525108     -0.0414256454  0.996127486    2.31042957     -0.643507242   -0.117412999   0.20258446     0.684783041
1              4.36645937     -0.0534304082  0.992661715    2.31686068     -0.566048801   -0.163418129   0.303239495    0.66262424
1              4.38732004     -0.0668269098  0.987663507    2.32530355     -0.64218539    -0.239598051   0.404724568    0.795997024
