Participant: IP
Session Start: 7/28/2025 2:28:53 PM
Trial          TargetX        TargetY        TargetZ        PenaltyX       PenaltyY       PenaltyZ       StartX         StartY         StartZ         ScaleX         ScaleY         ScaleZ         CtrlStartX     CtrlStartY     CtrlStartZ     MoveStartX     MoveStartY     MoveStartZ     EndX           EndY           EndZ           StartTime      EndTime        Score          Result         TargetSeed     TargetFirstX   TargetFirstY   TargetFirstZ   TargetLastX    TargetLastY    TargetLastZ    PenaltySeed    PenaltyFirstX  PenaltyFirstY  PenaltyFirstZ  PenaltyLastX   PenaltyLastY   PenaltyLastZ
2              0.200000003    1              2.5            0.200000003    0.5            2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0004424303770.999927759    2.29752874     0.0123269707   1.00577116     2.30382252     0.191825539    1.01888657     2.46962571     12.14645       12.733819      300            Hit            486111049      0.198774323    1.02150774     2.47685575     0.198651031    0.966462374    2.50891781     486091295      0.510248244    0.38391453     2.52075601     0.613578141    0.464521348    2.54830122
3              0.200000003    0.800000012    2.5            0.200000003    0.800000012    2.54999995     0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000782489777 0.998804867    2.30079079     0.0110210031   1.00260735     2.30881381     0.183168188    0.803044915    2.46877623     15.614151      16.4041977     600            Hit            486111050      0.238297299    0.769872546    2.50327325     0.202371702    0.806087255    2.53057623     486091296      0.306340694    1.05266047     2.51528239     0.00742305815  0.731696248    2.56274271
4              0              0.800000012    2.5            0              0.300000012    2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000389307737 0.999215603    2.30000019     0.00141388178  0.988524795    2.30753326     0.00196006894  0.82627511     2.45298171     19.4116478     20.0466309     600            Neutral        486111051      0.0151351718   0.823691845    2.46707273     0.0216175225   0.757861614    2.48838186     486091297      -0.0582483411  0.396669984    2.4997654      -0.101582348   -0.0181881785  2.53809214
6              0.200000003    1.20000005     2.5            -0.300000012   1.20000005     2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0008260756730.996963739    2.30256033     0.00513358414  1.00749481     2.30324507     0.22493054     1.18629551     2.50326014     26.0653782     26.8715649     900            Hit            486111053      0.206340939    1.23752868     2.48203969     0.225510657    1.19665885     2.50744033     486091299      -0.581738651   0.882632017    2.51584959     -0.462829947   1.56415117     2.5261519
8              0              1              2.5            0              1              2.45000005     0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.00129567087 0.997324049    2.29499197     -0.0016502738  1.00901449     2.30332184     -0.0105747283  0.995950878    2.45620823     33.7540932     34.5617561     700            Hit Both       486111055      0.0437842272   1.00320363     2.51358342     -0.0390988439  1.01491725     2.49563694     486091301      0.498371243    1.17051661     2.40721893     -0.42827034    1.0578773      2.46713781
10             0              0.800000012    2.5            -0.5           0.800000012    2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000363126397 0.998875558    2.30110812     -0.0001915097240.986640692    2.30912733     0.0104159415   0.90953362     2.36805058     45.1408768     46.7397537     700            Neutral        486111057      -0.00199163868 0.753159285    2.50650644     -0.0241952222  0.795415044    2.48962975     486091303      -0.00916910172 0.575251102    2.48415422     -0.906298161   1.16746664     2.50606418
