Participant: IP
Session Start: 7/28/2025 1:21:19 PM
Trial          TargetX        TargetY        TargetZ        PenaltyX       PenaltyY       PenaltyZ       StartX         StartY         StartZ         ScaleX         ScaleY         ScaleZ         CtrlStartX     CtrlStartY     CtrlStartZ     MoveStartX     MoveStartY     MoveStartZ     EndX           EndY           EndZ           StartTime      EndTime        Score          Result         TargetSeed     TargetFirstX   TargetFirstY   TargetFirstZ   TargetLastX    TargetLastY    TargetLastZ    PenaltySeed    PenaltyFirstX  PenaltyFirstY  PenaltyFirstZ  PenaltyLastX   PenaltyLastY   PenaltyLastZ
2              0.200000003    1              2.5            0.200000003    0.5            2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0004080533980.998900175    2.29848289     0.00377415121  1.00150394     2.29939556     0.18458949     1.01515496     2.48667812     6.99919987     7.72112131     300            Hit            -1394845320    0.19431904     0.968443096    2.46857905     0.204281762    0.990529358    2.53836942     -1394837949    0.524831474    0.67964983     2.48785949     0.380436599    0.489160955    2.52208757
5              0              1.20000005     2.5            0.5            1.20000005     2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00258271396  1.00166607     2.29484653     -0.0001098066571.00305903     2.29902983     -0.00170183182 1.22384691     2.49966168     19.1471691     19.6228294     600            Hit            -1394845317    -0.00693308329 1.18767595     2.51847219     0.0328601003   1.17637396     2.47871447     -1394837946    0.173928976    1.46544957     2.503052       0.582617223    1.48435187     2.51368475
6              0              1              2.5            0              1.5            2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0002412199970.999468446    2.29864764     -5.08129597E-060.998895764    2.3037653      0.00504285097  0.998757184    2.30843401     22.7736664     22.8788815     600            Neutral        -1394845316    0.0275554992   1.00288796     2.49265313     -0.00158730801 1.04622459     2.50036478     -1394837945    0.327677488    1.21561527     2.52164221     -0.475284219   1.36104655     2.53709173
