Participant: IP
Session Start: 8/7/2025 5:07:43 PM
Trial          ConditionID    TargetX        TargetY        TargetZ        PenaltyX       PenaltyY       PenaltyZ       StartX         StartY         StartZ         ScaleX         ScaleY         ScaleZ         CtrlStartX     CtrlStartY     CtrlStartZ     MoveStartX     MoveStartY     MoveStartZ     EndX           EndY           EndZ           StartTime      EndTime        Score          Result         TargetSeed     TargetFirstX   TargetFirstY   TargetFirstZ   TargetLastX    TargetLastY    TargetLastZ    PenaltySeed    PenaltyFirstX  PenaltyFirstY  PenaltyFirstZ  PenaltyLastX   PenaltyLastY   PenaltyLastZ
1              4              0              1              2.5            0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00125896931  0.999055326    2.30251527     0.00508973002  1.00789154     2.33659077     0.00577107072  0.99558872     2.48561239     3.38806915     3.6357708      300            Hit            -461384769     -0.0236573871  0.982015967    2.50006294     0.00964799803  0.996918023    2.49516582     -1             0              0              0              0              0              0
2              0              -0.100000001   0.899999976    2.44142127     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000297874212 0.998815835    2.30005217     -0.0172704756  0.974740863    2.32144213     -0.106417447   0.888859868    2.44279385     6.92005491     7.26459169     600            Hit            -461384768     -0.100767531   0.904383957    2.46422005     -0.0908679441  0.911773026    2.46074986     -1             0              0              0              0              0              0
3              8              0.100000001    1.10000002     2.44142127     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.00238771737 0.99690485     2.30049181     0.0188942701   1.01560903     2.31563067     0.106395572    1.1041981      2.42859316     10.3494434     10.6390829     900            Hit            -461384767     0.125801548    1.10402513     2.43271422     0.09277381     1.09004688     2.44848299     -1             0              0              0              0              0              0
4              8              0.100000001    1.10000002     2.44142127     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0008631795640.997490227    2.30335712     0.0245993435   1.01988423     2.32021666     0.0906164646   1.09713912     2.43470144     13.6682758     14.3533421     1200           Hit            -461384766     0.113249838    1.07946086     2.45612931     0.0945271924   1.08391559     2.44570518     -1             0              0              0              0              0              0
5              2              0.100000001    0.899999976    2.44142127     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.0309282988   0.959700704    2.32433462     0              0              0              0              0              0              17.3541279     17.3541279     1200           Too Early      -461384764     0.12026        0.895955503    2.42827797     0.121180892    0.891739547    2.44116426     -1             0              0              0              0              0              0
6              6              -0.100000001   1.10000002     2.44142127     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0001323223110.996634841    2.30202103     -0.0296059251  1.01003766     2.31753302     -0.0978038311  1.09564912     2.43440151     21.5883312     21.9233589     1500           Hit            -461384764     -0.0760352314  1.09052873     2.44575405     -0.114578374   1.10641706     2.42295885     -1             0              0              0              0              0              0
7              4              0              1              2.5            0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.00023855269 0.997481525    2.29746914     -0.00277003646 0.994148672    2.33124065     -0.00491350889 1.00120509     2.49990606     25.0010834     25.3559856     1800           Hit            -461384763     -0.0106965704  1.00039947     2.47973466     0.00369223603  1.01174223     2.50828838     -1             0              0              0              0              0              0
8              6              -0.100000001   1.10000002     2.44142127     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00262576342  1.00045061     2.29895234     0              0              0              0              0              0              28.1679535     28.1679535     1800           Invalid Start  -461384761     -0.0737331882  1.11108387     2.4397943      -0.113968596   1.1031239      2.43257451     -1             0              0              0              0              0              0
9              7              0              1.10000002     2.47320509     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0005727410320.998335242    2.2979722      -0.00318181515 1.02137268     2.32957387     -0.00030630827 1.1046344      2.46975136     31.096941      31.5151367     2100           Hit            -461384761     -0.0039117909  1.11090529     2.48301315     0.00462478399  1.11663473     2.48260069     -1             0              0              0              0              0              0
10             2              0.100000001    0.899999976    2.44142127     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000253051519 0.997220099    2.29849839     0              0              0              0              0              0              34.7976646     34.7976646     2100           Invalid Start  -461384759     0.102907471    0.925826013    2.43007779     0.0982307047   0.881973565    2.45515323     -1             0              0              0              0              0              0
