Participant: IP
Session Start: 7/28/2025 2:13:24 PM
Trial          TargetX        TargetY        TargetZ        PenaltyX       PenaltyY       PenaltyZ       StartX         StartY         StartZ         ScaleX         ScaleY         ScaleZ         CtrlStartX     CtrlStartY     CtrlStartZ     MoveStartX     MoveStartY     MoveStartZ     EndX           EndY           EndZ           StartTime      EndTime        Score          Result         TargetSeed     TargetFirstX   TargetFirstY   TargetFirstZ   TargetLastX    TargetLastY    TargetLastZ    PenaltySeed    PenaltyFirstX  PenaltyFirstY  PenaltyFirstZ  PenaltyLastX   PenaltyLastY   PenaltyLastZ
1              -0.200000003   1.20000005     2.5            -0.200000003   1.20000005     2.54999995     0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00228196383  0.998282969    2.29822063     -0.00760900974 1.00572538     2.30307102     -0.194457799   1.20451844     2.47894382     4.3869915      5.34471846     300            Hit            -493411785     -0.232863769   1.22390628     2.51931572     -0.192376569   1.15706384     2.50409436     -493411785     -0.300092697   0.971199811    2.55549359     -0.214253083   0.947827339    2.52124667
2              0.200000003    0.800000012    2.5            -0.300000012   0.800000012    2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0002563595770.999669433    2.29935312     0.0100932568   1.009565       2.2994833      0.00887852907  1.00093627     2.29704428     8.63337517     8.86539173     300            Neutral        -493411784     0.19931975     0.81137979     2.48423648     0.183892533    0.771441162    2.4747262      -493411784     -0.540497541   1.24110198     2.52903914     -0.106255248   0.375724614    2.53750134
4              0              1              2.5            0              1              2.54999995     0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0007069110870.998101711    2.29934669     0.00120303035  1.00381768     2.3156867      2.5331974E-05  1.01791108     2.46342993     14.3605213     14.8023767     600            Hit            -493411782     0.0404473953   0.983580709    2.49622416     0.029874457    0.995787442    2.50104189     -493411782     0.438626885    0.82704097     2.56174612     0.395886421    0.775583923    2.50482106
5              -0.200000003   1.20000005     2.5            -0.200000003   1.70000005     2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0006490200761.00069225     2.2978611      -0.00897482038 1.01270342     2.30027747     -0.203578055   1.17371321     2.49152899     17.9301071     18.6092396     900            Hit            -493411781     -0.203207701   1.21633542     2.51618814     -0.200326875   1.16812766     2.48284674     -493411781     -0.4191401     2.09983826     2.47812605     -0.405730009   2.03953886     2.54600358
6              0              0.800000012    2.5            0              0.800000012    2.45000005     0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.00166301429 0.998711526    2.29975009     -0.0123361349  1.00653875     2.3084445      -0.062087357   0.918591142    2.35629797     24.5586433     25.9260635     900            Neutral        -493411780     0.016587792    0.760641873    2.47700691     -0.0009148436950.780420065    2.48709559     -493411780     0.313481569    0.386948764    2.40430546     -0.0337058902  1.08069515     2.49214053
7              0.200000003    1              2.5            -0.300000012   1              2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00102174282  0.996232033    2.30217934     0.00780984759  1.00417185     2.30389452     0.296541095    1.09669554     1.89903283     29.0551052     33.4118652     900            Neutral        -493411779     0.183892325    1.0003444      2.48838615     0.191421956    1.01475739     2.53942585     -493411779     -0.303402901   1.43732572     2.46008587     -0.689414084   0.55656004     2.54413605
8              0.200000003    0.800000012    2.5            -0.300000012   0.800000012    2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000131696463 0.998926997    2.29898167     0.00977885723  0.992934465    2.30302024     0.221306518    0.815480828    2.44861031     37.1459465     37.6855392     900            Neutral        -493411778     0.211760104    0.8455863      2.51213384     0.214088708    0.774912894    2.47779918     -493411778     -0.590181887   0.38069123     2.47334719     -0.566469133   0.506614029    2.51081061
9              0.200000003    1              2.5            0.200000003    1              2.45000005     0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   1.20401382E-05 1.00125027     2.29576421     0.00874739885  1.00554538     2.30050111     0.164611876    0.997291088    2.47721434     40.9744797     41.6215973     700            Hit Both       -493411777     0.196868077    0.999940813    2.48010373     0.17321527     0.977901101    2.49906063     -493411777     0.203006759    1.43463278     2.47851372     -0.0635289401  0.666158676    2.49444485
10             -0.200000003   1              2.5            -0.200000003   0.5            2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0003694593911.00200617     2.29804802     -0.0148820281  1.00737059     2.30544972     -0.180575907   1.00629318     2.46032524     44.5658264     45.0726662     1000           Hit            -493411776     -0.212970182   0.994077027    2.52368736     -0.242585152   1.01333821     2.50865126     -493411776     -0.131821409   0.830927253    2.53560805     -0.304561853   0.308714211    2.48218799
