Participant: IP
Session Start: 7/28/2025 2:56:32 PM
Trial          TargetX        TargetY        TargetZ        PenaltyX       PenaltyY       PenaltyZ       StartX         StartY         StartZ         ScaleX         ScaleY         ScaleZ         CtrlStartX     CtrlStartY     CtrlStartZ     MoveStartX     MoveStartY     MoveStartZ     EndX           EndY           EndZ           StartTime      EndTime        Score          Result         TargetSeed     TargetFirstX   TargetFirstY   TargetFirstZ   TargetLastX    TargetLastY    TargetLastZ    PenaltySeed    PenaltyFirstX  PenaltyFirstY  PenaltyFirstZ  PenaltyLastX   PenaltyLastY   PenaltyLastZ
1              0.200000003    1.20000005     2.5            0.200000003    1.70000005     2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.00146643817 0.999242663    2.2991209      0.0208332092   1.02780974     2.3119247      0.175216824    1.17027652     2.4660418      8.93988895     9.49245453     0              Neutral        -101674649     0.215023115    1.19909155     2.4674499      0.192144021    1.22259402     2.50394797     -101691759     0.471969545    1.52306509     2.47128248     -0.161608025   2.14913845     2.51379991
2              0.200000003    0.800000012    2.5            0.200000003    1.29999995     2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00073108077  0.996486187    2.30127549     0.0275836736   1.00649703     2.31573701     0.0297981352   1.00682998     2.31639218     13.7146807     13.7561483     0              Neutral        -101674648     0.157263532    0.779074073    2.5065546      0.22524938     0.798575044    2.4974072      -101691758     0.214843884    1.08770418     2.53499794     0.565618455    1.33562279     2.46355891
4              -0.200000003   0.800000012    2.5            -0.200000003   0.800000012    2.54999995     0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.00117684901 0.998890758    2.30126643     -0.0313194394  0.972420096    2.32148361     -0.201448888   0.819715023    2.47883821     20.7504826     21.1629124     300            Hit            -101674646     -0.166037306   0.802576602    2.524611       -0.224749118   0.795380116    2.49476361     -101691756     -0.00207814574 1.25755095     2.51121569     -0.101230636   0.479974926    2.56494784
5              -0.200000003   1.20000005     2.5            -0.200000003   1.70000005     2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.00052011013 1.00064409     2.29855967     -0.0267497301  1.03183115     2.31751728     -0.169531524   1.18348205     2.45623732     24.1318188     24.694315      300            Neutral        -101674645     -0.206890449   1.23595488     2.48521733     -0.185450688   1.19231474     2.54306126     -101691755     -0.646855056   1.9410578      2.487993       -0.335761189   1.42065108     2.45753336
6              0.200000003    1.20000005     2.5            0.200000003    1.20000005     2.45000005     0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00159853697  0.999709368    2.29821491     0.0207929909   1.02687943     2.31204152     0.185338989    1.18629158     2.48639631     27.6765747     28.3741913     100            Hit Both       -101674644     0.205472559    1.19506276     2.54763079     0.204220533    1.17689204     2.50473022     -101691754     0.369579256    0.793004274    2.46926665     0.624648869    0.987381399    2.40418172
7              -0.200000003   1              2.5            -0.200000003   1              2.45000005     0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.00184062123 1.00013793     2.29932809     -0.0300981998  1.01852691     2.29654479     -0.176664293   1.00118423     2.38637638     31.6081409     32.3219299     100            Neutral        -101674643     -0.230460137   1.0313797      2.50138545     -0.208605409   1.00423324     2.45353127     -101691753     -0.290732622   0.991263092    2.45636702     -0.611670554   0.578782558    2.40544605
10             0              0.800000012    2.5            0              0.300000012    2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000505939126 0.997876883    2.29974508     -0.00146830082 0.963001728    2.32830834     -0.00376936793 0.825269341    2.46121931     43.089222      43.5437241     400            Hit            -101674640     0.038560804    0.811248362    2.47986126     -0.0323026702  0.807563543    2.47442007     -101691750     0.217300758    0.205644131    2.51914024     -0.376845241   0.684705555    2.45989776
