Participant: IP
Session Start: 7/28/2025 1:18:49 PM
Trial          TargetX        TargetY        TargetZ        PenaltyX       PenaltyY       PenaltyZ       StartX         StartY         StartZ         ScaleX         ScaleY         ScaleZ         CtrlStartX     CtrlStartY     CtrlStartZ     MoveStartX     MoveStartY     MoveStartZ     EndX           EndY           EndZ           StartTime      EndTime        Score          Result         TargetSeed     TargetFirstX   TargetFirstY   TargetFirstZ   TargetLastX    TargetLastY    TargetLastZ    PenaltySeed    PenaltyFirstX  PenaltyFirstY  PenaltyFirstZ  PenaltyLastX   PenaltyLastY   PenaltyLastZ
1              0.200000003    0.800000012    2.5            0.200000003    1.29999995     2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000228315592 0.99931705     2.29685402     0.00173999369  0.997671843    2.29775906     0.162154987    0.860998511    2.48814559     5.96256685     6.37789869     -500           Missed         1122159058     0.229901493    0.808040023    2.48542356     0.240285993    0.812549889    2.51242232     1122159058     -0.258194745   1.4793396      2.51841998     0.584545791    0.993122101    2.50619626
3              0.200000003    1              2.5            0.699999988    1              2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000825867057 0.997991085    2.30104685     0.00336149335  1.0000788      2.30253267     0.175696254    1.00350821     2.49098802     12.3338728     12.9395475     -200           Hit            1122159060     0.216124848    1.01789439     2.46400452     0.231912673    0.983161271    2.47365975     1122159060     0.333271086    0.850019753    2.52558994     0.206596673    1.40815294     2.49693489
4              -0.200000003   1              2.5            -0.200000003   1              2.54999995     0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0003249943260.998656034    2.30066299     -0.0007068961861.00055885     2.30333781     0.000617802143 1.00033569     2.31399107     15.5495853     15.8612871     -200           Neutral        1122159061     -0.209952772   1.03773379     2.50256658     -0.212011158   0.985897362    2.4585166      1122159061     -0.408955693   1.02146959     2.51378345     -0.0313232839  0.808354199    2.5232985
5              0.200000003    0.800000012    2.5            0.200000003    0.300000012    2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.00159035623 0.997062683    2.30546403     -0.0006625056270.999540806    2.30265069     -0.0004659891130.99938345     2.30325651     18.178196      18.1974621     -200           Neutral        1122159062     0.198379815    0.807722509    2.54649878     0.157886744    0.809766412    2.51871562     1122159062     -0.017086491   -0.0392772555  2.49337506     -0.0531707257  -0.0240685344  2.53448319
6              -0.200000003   1              2.5            -0.200000003   0.5            2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00040410459  0.998900175    2.29857945     0.00253921747  1.00048161     2.29997969     -0.0009411126380.994961143    2.30080986     21.6323471     21.8483295     -200           Neutral        1122159063     -0.182924017   0.99800384     2.49382901     -0.186787337   0.97080493     2.5074811      1122159063     0.281478822    0.951242805    2.48349667     -0.0168198049  0.322297394    2.48577809
8              -0.200000003   1              2.5            -0.200000003   1              2.54999995     0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00129242241  0.995982289    2.30350161     0.000626727939 1.00113118     2.29834175     0.0126939118   1.00568092     2.31932902     30.4713497     31.7097321     -200           Neutral        1122159065     -0.202038199   0.984216213    2.48212814     -0.206830725   0.972494125    2.50612736     1122159065     0.0295610726   1.39036012     2.58588481     -0.16418995    0.944632709    2.57180095
9              0.200000003    1              2.5            0.200000003    0.5            2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00131139159  0.999022722    2.29319382     0.000538751483 1.00019479     2.29567122     0.00568753481  1.00034225     2.29958606     34.8865967     34.9903297     -200           Neutral        1122159066     0.171934143    0.9963907      2.5053184      0.238770127    1.0258981      2.48682666     1122159066     0.220355764    0.80904758     2.46005368     0.131654516    0.0975071192   2.49718332
10             -0.200000003   0.800000012    2.5            -0.200000003   1.29999995     2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000126928091 1.00072372     2.30261278     -0.00122536719 1.00082862     2.30427694     -0.00106100738 1.00124288     2.30480051     38.2190781     38.2421684     -200           Neutral        1122159067     -0.184859753   0.804386973    2.46901751     -0.1964131     0.772610068    2.46221447     1122159067     -0.655113161   1.46395135     2.52796054     -0.467188656   1.42017412     2.47275186
