Participant: IP
Session Start: 7/30/2025 12:27:04 PM
Trial          ConditionID    TargetX        TargetY        TargetZ        PenaltyX       PenaltyY       PenaltyZ       StartX         StartY         StartZ         ScaleX         ScaleY         ScaleZ         CtrlStartX     CtrlStartY     CtrlStartZ     MoveStartX     MoveStartY     MoveStartZ     EndX           EndY           EndZ           StartTime      EndTime        Score          Result         TargetSeed     TargetFirstX   TargetFirstY   TargetFirstZ   TargetLastX    TargetLastY    TargetLastZ    PenaltySeed    PenaltyFirstX  PenaltyFirstY  PenaltyFirstZ  PenaltyLastX   PenaltyLastY   PenaltyLastZ
1              21             0              1.20000005     2.5            0              0              0              0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   -0.00131809711 0.996184111    2.29991031     0              0              0              0              0              0              5.70057058     5.70057058     0              Invalid Start  1823734502     -0.0301194694  1.19507241     2.51214886     0.0194872282   1.15990138     2.48779392     -1             0              0              0              0              0              0
2              5              0              0.800000012    2.5            0.5            0.800000012    2.5            0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   -0.0004979074  0.999040961    2.29986095     -0.00201192498 0.973791361    2.31668639     -0.0280143917  0.802988827    2.48452806     9.16392708     9.77838707     300            Hit            1823734502     -0.00558993593 0.82476306     2.48365498     -0.0057707848  0.812668383    2.47182465     1823734503     0.229324102    0.585334897    2.52798057     0.192673802    0.491011322    2.5419879
3              12             0              1              2.5            0              0              0              0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.000494584441 0.997710049    2.29981971     -0.00501465797 1.00190258     2.32991171     0.00966835022  0.985491693    2.45462537     13.6938515     13.9732533     600            Hit            1823734503     -0.0265896898  1.00001156     2.50086308     0.0204070192   1.00305104     2.4932611      -1             0              0              0              0              0              0
4              23             0              1.20000005     2.5            0.5            1.20000005     2.5            0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.00219963491  0.997867584    2.30033278     -0.00618833303 1.02375686     2.31509042     -0.00609245896 1.17341483     2.48012257     17.0724163     17.4143963     900            Hit            1823734504     0.0455483459   1.21388149     2.49326205     0.0162632223   1.21196258     2.5266037      1823734503     0.229324102    0.985334933    2.52798057     0.192673802    0.891011357    2.5419879
5              1              -0.200000003   0.800000012    2.5            0              0              0              0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   -0.0002633482220.997630954    2.29955459     0              0              0              0              0              0              20.8286018     20.8286018     900            Invalid Start  1823734506     -0.200363189   0.810234129    2.52924132     -0.186159715   0.794286847    2.48414564     1823734502     -0.515081346   0.825809479    2.52164316     -0.250694096   0.577505112    2.54137301
6              9              -0.200000003   1              2.5            0              0              0              0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.000871554017 1.00036013     2.29905367     0              0              0              0              0              0              23.6580582     23.6580582     900            Invalid Start  1823734507     -0.185837314   1.03908837     2.47730684     -0.182055727   1.03573787     2.52610254     -1             0              0              0              0              0              0
7              6              0.200000003    0.800000012    2.5            0              0              0              0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.0019171536   0.998721838    2.30178308     0.0185208321   0.980487227    2.31974554     0.182962596    0.834446728    2.46790028     26.4207726     27.5198402     900            Neutral        1823734507     0.194927841    0.836725414    2.46853638     0.214257807    0.805129945    2.52052236     -1             0              0              0              0              0              0
8              24             0.200000003    1.20000005     2.5            0              0              0              0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.000862494111 0.998129487    2.30046463     0              0              0              0              0              0              30.9773273     30.9773273     900            Invalid Start  1823734509     0.214211345    1.23489785     2.51808167     0.178000033    1.19279945     2.48811722     -1             0              0              0              0              0              0
9              0              -0.200000003   0.800000012    2.5            0              0              0              0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.00149613619  1.00105095     2.30151439     -0.0208553076  0.984267533    2.31333256     -0.175263852   0.793877542    2.47324848     33.9835815     34.5074577     1200           Hit            1823734509     -0.204025239   0.803830326    2.46620107     -0.227478132   0.816093504    2.5100522      -1             0              0              0              0              0              0
10             23             0              1.20000005     2.5            0.5            1.20000005     2.5            0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.000452041626 0.998378456    2.30059862     -0.00570034981 1.02731097     2.31661868     -0.00992843509 1.17714572     2.48296142     37.889122      38.281662      1500           Hit            1823734510     -0.00849337503 1.17784297     2.53717399     -0.0006001218571.19883728     2.50296831     1823734503     0.229324102    0.985334933    2.52798057     0.192673802    0.891011357    2.5419879
11             22             0              1.20000005     2.5            -0.5           1.20000005     2.5            0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.000271201134 0.999973655    2.29921985     0.0047249794   1.02714396     2.3191793      0.0168402493   1.17680383     2.48438096     41.706665      42.0332489     1800           Hit            1823734511     -0.0186017677  1.17871642     2.49822497     -0.0208062157  1.22352219     2.51008272     1823734502     -0.315081358   1.22580957     2.52164316     -0.050694108   0.977505147    2.54137301
12             26             0.200000003    1.20000005     2.5            0.699999988    1.20000005     2.5            0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   -0.00150282681 0.998302937    2.29908276     0.0272178352   1.02733791     2.3122704      0.174550608    1.17227316     2.46799469     45.4085274     45.9490013     2100           Hit            1823734512     0.225402072    1.17598534     2.52102566     0.186952442    1.16830885     2.4889431      1823734503     0.42932409     0.985334933    2.52798057     0.39267379     0.891011357    2.5419879
13             1              -0.200000003   0.800000012    2.5            -0.699999988   0.800000012    2.5            0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.00331661105  0.99924773     2.30155134     -0.0129446089  0.974824786    2.32650709     -0.171484858   0.794918001    2.50332975     49.2729454     49.7889633     2400           Hit            1823734513     -0.215795979   0.781775773    2.50874615     -0.168068737   0.763224185    2.50698972     1823734502     -0.515081346   0.825809479    2.52164316     -0.250694096   0.577505112    2.54137301
14             19             -0.200000003   1.20000005     2.5            -0.699999988   1.20000005     2.5            0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.00181783736  0.997325838    2.30130029     -0.0221529305  1.01492822     2.3119421      -0.160412848   1.18161368     2.48056602     52.9685478     53.464489      2700           Hit            1823734514     -0.172267199   1.20297182     2.47998071     -0.232397437   1.17750454     2.51597166     1823734502     -0.515081346   1.22580957     2.52164316     -0.250694096   0.977505147    2.54137301
15             10             -0.200000003   1              2.5            -0.699999988   1              2.5            0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   -0.0006544291971.00027382     2.2977674      -0.0277564526  0.997932732    2.31861258     -0.17073518    0.984634638    2.48492479     56.6243095     57.0904541     3000           Hit            1823734515     -0.225272655   0.96493268     2.51096916     -0.172456861   1.02931523     2.48499656     1823734502     -0.515081346   1.02580953     2.52164316     -0.250694096   0.7775051      2.54137301
16             4              0              0.800000012    2.5            -0.5           0.800000012    2.5            0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.000514015555 0.998219073    2.29821467     -0.00245442986 0.96954596     2.32678914     -0.0484960675  0.810172915    2.47986698     61.9558525     62.7376862     2500           Missed         1823734516     -0.0316193625  0.815093756    2.49352098     -0.0394438393  0.811953604    2.50729442     1823734502     -0.315081358   0.825809479    2.52164316     -0.050694108   0.577505112    2.54137301
