Participant: IP
Session Start: 10/3/2025 1:59:08 PM
Trial          ConditionID    TargetX        TargetY        TargetZ        PenaltyX       PenaltyY       PenaltyZ       StartX         StartY         StartZ         ScaleX         ScaleY         ScaleZ         CtrlStartX     CtrlStartY     CtrlStartZ     MoveStartX     MoveStartY     MoveStartZ     EndX           EndY           EndZ           StartTime      EndTime        Score          Result         TargetSeed     TargetFirstX   TargetFirstY   TargetFirstZ   TargetLastX    TargetLastY    TargetLastZ    PenaltySeed    PenaltyFirstX  PenaltyFirstY  PenaltyFirstZ  PenaltyLastX   PenaltyLastY   PenaltyLastZ
1              53             0.200000003    1              2.5            0.200000003    1.5            2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.0003400594   0.998105764    2.29828143     0.03002581     1.00037432     2.32547235     0.187484488    0.980520189    2.48668337     36.7446861     37.3032646     300            Hit            220854668      0.18195425     1.03605139     2.51264381     0.210993528    0.999188602    2.46458244     220854671      0.0361100584   1.39827847     2.46767068     0.671730816    1.29196262     2.45571446
2              42             0              1              2.5            0              1.5            2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00015231967  0.997377694    2.30099869     0.000556439161 0.986147702    2.35027266     0.00624185801  0.969672799    2.49080372     40.8434372     41.2120667     600            Hit            220854669      0.0268751234   0.971507668    2.46899772     -0.0217627268  1.00672925     2.51858091     220854670      0.370352507    1.00286138     2.5269289      0.305723906    1.81265414     2.50830388
3              56             0.200000003    1              2.5            0.200000003    1              2.54999995     0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000699952245 0.998102248    2.30187154     0.028062284    1.00170732     2.32968998     0.188235626    0.992764592    2.47511578     45.231411      45.7619705     900            Hit            220854670      0.179198772    1.03461957     2.48772645     0.185084999    1.0236727      2.51139498     220854674      0.472346842    1.45924401     2.57638097     0.234770909    0.900919974    2.501302
4              81             0.200000003    1.20000005     2.5            0.200000003    1.20000005     2.45000005     0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000125303864 0.997324765    2.29978108     0.0208691359   1.03184462     2.31365824     0.190875202    1.19144082     2.4561162      49.6418076     50.1119156     700            Hit Both       220854671      0.22552079     1.2095592      2.53677201     0.232682854    1.22826552     2.49570823     220854669      0.0238626152   1.09657073     2.41025257     0.315112114    1.35104036     2.48564792
5              10             0              0.800000012    2.5            0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0179077387  0.963573873    2.27797222     0              0              0              0              0              0              52.5287743     52.5287743     700            Too Early      220854673      -0.0106575312  0.751632512    2.49396706     -0.00998549536 0.833644152    2.5269835      -1             0              0              0              0              0              0
6              35             -0.200000003   1              2.5            -0.200000003   1.5            2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00245946646  0.998541474    2.29904914     -0.0265967548  1.0005548      2.31682396     -0.203571647   0.972460568    2.4778533      57.1098976     57.6567841     1000           Hit            220854673      -0.19764486    0.983336926    2.50358748     -0.199893191   1.02850163     2.45899606     220854673      0.0154825747   1.0063585      2.48618746     -0.347717643   1.24999928     2.5172596
7              41             0              1              2.5            0              1              2.45000005     0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00119525194  0.996524155    2.30149126     -0.00311976671 0.996327519    2.34015846     0.00372990966  1.00382483     2.51332211     60.925827      61.2390785     1300           Hit            220854674      0.0279860236   0.988796473    2.46905923     -0.0328801833  0.985545576    2.50864935     220854669      -0.176137388   0.896570623    2.41025257     0.115112126    1.15104032     2.48564792
