Participant: IP
Session Start: 7/30/2025 3:38:17 PM
Trial          ConditionID    TargetX        TargetY        TargetZ        PenaltyX       PenaltyY       PenaltyZ       StartX         StartY         StartZ         ScaleX         ScaleY         ScaleZ         CtrlStartX     CtrlStartY     CtrlStartZ     MoveStartX     MoveStartY     MoveStartZ     EndX           EndY           EndZ           StartTime      EndTime        Score          Result         TargetSeed     TargetFirstX   TargetFirstY   TargetFirstZ   TargetLastX    TargetLastY    TargetLastZ    PenaltySeed    PenaltyFirstX  PenaltyFirstY  PenaltyFirstZ  PenaltyLastX   PenaltyLastY   PenaltyLastZ
1              72             -0.200000003   1.20000005     2.5            0              0              0              0              0              0              0.150000006    0.150000006    0.150000006    -4.57167625E-050.999018431    2.29672623     -0.0245812535  1.01418412     2.30682182     -0.195499688   1.18915915     2.46617222     6.06641579     7.3087821      300            Hit            306702199      -0.213641316   1.17638886     2.46160316     -0.213152602   1.22708821     2.48775721     -1             0              0              0              0              0              0
2              73             -0.200000003   1.20000005     2.5            0              0              0              0              0              0              0.150000006    0.150000006    0.150000006    0.00282125175  0.999169052    2.29957366     -0.0178795159  1.01711965     2.31261301     -0.19565165    1.19510043     2.48654556     10.9542017     11.5869007     600            Hit            306702200      -0.197054461   1.22778404     2.53936028     -0.183561578   1.19875073     2.46562958     -1             0              0              0              0              0              0
3              52             0              1              2.5            -0.5           1              2.5            0              0              0              0.150000006    0.150000006    0.150000006    0.00134475529  0.998593509    2.30163527     0.0062713325   0.997003138    2.34098244     0.0266797841   0.993594885    2.48278379     15.4123468     15.8205538     900            Hit            306702201      0.0353789143   1.01042676     2.47970963     0.00441464176  0.965235174    2.49939275     306336355      -0.931817532   0.713282347    2.49559069     -0.342280626   0.881774962    2.50339341
4              105            0.200000003    1.20000005     2.5            0.699999988    1.20000005     2.5            0              0              0              0.150000006    0.150000006    0.150000006    0.00157223642  0.995924175    2.30416894     0.0275600106   1.02298152     2.32518005     0.176421121    1.18629909     2.48408914     20.0309105     20.7563953     1200           Hit            306702202      0.174395293    1.18498945     2.5259347      0.157879919    1.21363747     2.48005819     306336356      1.11830664     1.5982765      2.53909373     0.769499898    0.753760338    2.45347571
5              48             0              1              2.5            0              0              0              0              0              0              0.150000006    0.150000006    0.150000006    0.000725135207 1.00069988     2.30006003     -4.14550304E-051.0055176      2.33032036     -0.00542363524 1.0050472      2.46707153     24.8056183     25.143549      1500           Hit            306702203      -0.0420788042  0.993127525    2.51669288     -0.0007480970820.979320228    2.5064249      -1             0              0              0              0              0              0
6              71             0.200000003    1              2.5            0.699999988    1              2.5            0              0              0              0.150000006    0.150000006    0.150000006    -0.00244909525 0.999581575    2.29690433     0.0280789882   0.997929275    2.32210827     0.172246784    1.00156629     2.46322632     28.4836311     29.0226345     1800           Hit            306702204      0.205193251    0.998337448    2.45186448     0.208524212    1.01143694     2.49632812     306336356      1.11830664     1.39827645     2.53909373     0.769499898    0.55376029     2.45347571
7              99             0.200000003    1.20000005     2.5            0              0              0              0              0              0              0.150000006    0.150000006    0.150000006    0.000555470586 0.998983204    2.29782844     0.0235015452   1.02808619     2.32324362     0.178428188    1.18178988     2.4695065      32.3480339     32.8911514     2100           Hit            306702205      0.177453101    1.15651357     2.50823283     0.226444378    1.19084477     2.52169776     -1             0              0              0              0              0              0
8              69             0.200000003    1              2.5            0.699999988    1              2.5            0              0              0              0.150000006    0.150000006    0.150000006    0.00320154428  1.00029492     2.29929876     0.025891915    0.993301034    2.32233572     0.174198508    0.994723916    2.47420239     35.9750252     36.6291428     2400           Hit            306702206      0.18399398     1.04633379     2.49361038     0.185141087    1.01804292     2.53078246     306336356      1.11830664     1.39827645     2.53909373     0.769499898    0.55376029     2.45347571
9              90             0              1.20000005     2.5            0              0              0              0              0              0              0.150000006    0.150000006    0.150000006    0.00381350517  0.997779787    2.29921746     0              0              0              0              0              0              39.4606628     39.4606628     2400           Invalid Start  306702208      0.0328712389   1.20254409     2.52557611     -0.00595010724 1.20342541     2.54854965     306336355      -0.931817532   0.913282394    2.49559069     -0.342280626   1.08177495     2.50339341
10             59             0              1              2.5            0.5            1              2.5            0              0              0              0.150000006    0.150000006    0.150000006    0.00178261101  0.999175429    2.29985666     -0.00592109561 0.997944832    2.33321261     -0.0183579028  0.988457978    2.47954369     44.0832825     44.5613632     2700           Hit            306702208      -0.0104611609  1.01112807     2.49441075     0.0353918411   0.999162495    2.49313116     306336356      0.918306589    1.39827645     2.53909373     0.56949991     0.55376029     2.45347571
11             88             0              1.20000005     2.5            -0.5           1.20000005     2.5            0              0              0              0.150000006    0.150000006    0.150000006    0.00203627348  0.998577833    2.29547858     -0.0009151697161.03601646     2.31870079     0.00300478935  1.18034375     2.47979307     47.9592514     48.5442314     3000           Hit            306702209      -0.00713586388 1.17947364     2.47662044     -0.0321979597  1.17316365     2.50252533     306336355      -0.931817532   0.913282394    2.49559069     -0.342280626   1.08177495     2.50339341
12             68             0.200000003    1              2.5            0.699999988    1              2.5            0              0              0              0.150000006    0.150000006    0.150000006    0.00494511425  0.995253325    2.3020978      0.0385439992   0.996343195    2.32188392     0.170242772    0.985866964    2.47935128     51.5483704     52.1994934     3300           Hit            306702210      0.204610661    1.01964891     2.50155354     0.182869956    0.972796261    2.52764201     306336356      1.11830664     1.39827645     2.53909373     0.769499898    0.55376029     2.45347571
