Participant: IP
Session Start: 8/4/2025 1:28:55 PM
Trial          ConditionID    TargetX        TargetY        TargetZ        PenaltyX       PenaltyY       PenaltyZ       StartX         StartY         StartZ         ScaleX         ScaleY         ScaleZ         CtrlStartX     CtrlStartY     CtrlStartZ     MoveStartX     MoveStartY     MoveStartZ     EndX           EndY           EndZ           StartTime      EndTime        Score          Result         TargetSeed     TargetFirstX   TargetFirstY   TargetFirstZ   TargetLastX    TargetLastY    TargetLastZ    PenaltySeed    PenaltyFirstX  PenaltyFirstY  PenaltyFirstZ  PenaltyLastX   PenaltyLastY   PenaltyLastZ
1              7              0              0.647047639    2.41481447     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.0922604799   0.849583328    2.17508817     0              0              0              0              0              0              13.2708578     13.2708578     0              Too Slow       -723397072     0.0178791266   0.676494002    2.40073919     -0.00977084599 0.683604538    2.44718266     -1             0              0              0              0              0              0
