Participant: IP
Session Start: 8/7/2025 12:18:52 PM
Trial          ConditionID    TargetX        TargetY        TargetZ        PenaltyX       PenaltyY       PenaltyZ       StartX         StartY         StartZ         ScaleX         ScaleY         ScaleZ         CtrlStartX     CtrlStartY     CtrlStartZ     MoveStartX     MoveStartY     MoveStartZ     EndX           EndY           EndZ           StartTime      EndTime        Score          Result         TargetSeed     TargetFirstX   TargetFirstY   TargetFirstZ   TargetLastX    TargetLastY    TargetLastZ    PenaltySeed    PenaltyFirstX  PenaltyFirstY  PenaltyFirstZ  PenaltyLastX   PenaltyLastY   PenaltyLastZ
11             8              0.200000003    1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000333383679 0.999002755    2.29847193     0.0304216295   1.02428317     2.30624938     0.221337616    1.21334875     2.40794516     59.3561249     59.8776894     3000           Hit            -1704654545    0.213910535    1.15870607     2.40558481     0.184313163    1.2207514      2.3930335      -1             0              0              0              0              0              0
12             0              -0.200000003   0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00129635632  1.00056589     2.29782319     -0.0294448137  0.98121953     2.30499864     -0.183883399   0.839459538    2.39275694     63.1318741     63.6538658     3300           Hit            -1704654544    -0.177949905   0.787331939    2.39993978     -0.210455045   0.840599775    2.41776299     -1             0              0              0              0              0              0
13             6              -0.200000003   1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00192862749  1.00024605     2.30111694     -0.0254752338  1.02344346     2.31228995     -0.202175677   1.18199921     2.41015077     67.1260834     67.5135269     3600           Hit            -1704654543    -0.20857957    1.22648239     2.436481       -0.180375829   1.23447621     2.3717587      -1             0              0              0              0              0              0
14             7              0              1.20000005     2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00103981793  0.996940374    2.29879355     0              0              0              0              0              0              70.6564026     70.6564026     3600           Invalid Start  -1704654541    -0.028732717   1.18438423     2.51140332     0.0176341888   1.21026707     2.53671741     -1             0              0              0              0              0              0
15             4              0              1              2.5999999      0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0009645074610.999396324    2.29907393     -0.0117868781  1.01468706     2.33123374     -0.00359103084 0.987856507    2.55643892     74.3649292     74.7982407     3900           Hit            -1704654541    0.0246843919   1.00276041     2.58347344     0.00290515949  1.00916696     2.62151909     -1             0              0              0              0              0              0
16             2              0.200000003    0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00236809254  0.997819304    2.30104089     0.0261273533   0.968785167    2.3082881      0.188470721    0.812708378    2.39432621     78.174263      78.6455307     4200           Hit            -1704654540    0.213357389    0.756170571    2.41379094     0.185247779    0.762138546    2.40468168     -1             0              0              0              0              0              0
17             3              -0.200000003   1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000683829188 0.998158634    2.30144072     -0.0294806957  1.00356114     2.32417727     -0.189033151   0.982940972    2.49578857     81.807663      82.4205246     4500           Hit            -1704654539    -0.214832559   1.01533139     2.48862886     -0.203468725   0.98901391     2.53271914     -1             0              0              0              0              0              0
18             3              -0.200000003   1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0005795657630.998852789    2.30149174     -0.0267903507  1.00356591     2.31531787     -0.180036247   0.982763469    2.50679207     85.7819061     86.2855759     4800           Hit            -1704654538    -0.205685616   1.00748813     2.55032277     -0.172413409   1.03428888     2.52705312     -1             0              0              0              0              0              0
19             2              0.200000003    0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0004809051751.00076401     2.29838395     0.0235617012   0.973564863    2.3089602      0.182011336    0.823556006    2.39093924     90.5090485     91.0512695     5100           Hit            -1704654537    0.219659105    0.792479396    2.39574146     0.187175155    0.776988149    2.37663984     -1             0              0              0              0              0              0
20             8              0.200000003    1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000532180071 0.997901082    2.29968739     0.0310622156   1.01883948     2.30455685     0.226389945    1.19047916     2.41769958     94.4587021     94.9150085     5400           Hit            -1704654536    0.21296218     1.21279812     2.41370225     0.165585607    1.2163986      2.39674091     -1             0              0              0              0              0              0
