Participant: IP
Session Start: 8/7/2025 5:06:25 PM
Trial          ConditionID    TargetX        TargetY        TargetZ        PenaltyX       PenaltyY       PenaltyZ       StartX         StartY         StartZ         ScaleX         ScaleY         ScaleZ         CtrlStartX     CtrlStartY     CtrlStartZ     MoveStartX     MoveStartY     MoveStartZ     EndX           EndY           EndZ           StartTime      EndTime        Score          Result         TargetSeed     TargetFirstX   TargetFirstY   TargetFirstZ   TargetLastX    TargetLastY    TargetLastZ    PenaltySeed    PenaltyFirstX  PenaltyFirstY  PenaltyFirstZ  PenaltyLastX   PenaltyLastY   PenaltyLastZ
1              5              0.100000001    1              2.47320509     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0008724182840.997823238    2.30186415     0.0253750086   1.00275004     2.32284451     0.105958521    1.00388789     2.47536945     5.21515656     5.73444986     300            Hit            -1226605980    0.102084063    1.00033212     2.47889519     0.111485414    0.99001652     2.48258114     -1             0              0              0              0              0              0
2              0              -0.100000001   0.899999976    2.44142127     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00039447844  0.99858737     2.29947519     -0.00862038136 0.976827502    2.31930399     -0.110654563   0.899371803    2.44280767     9.07858276     9.60264492     600            Hit            -1226605979    -0.116089538   0.911792099    2.43663812     -0.0924883932  0.899530053    2.44097948     -1             0              0              0              0              0              0
3              5              0.100000001    1              2.47320509     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.00172244012 0.998173773    2.30077386     0.0157343149   1.00590968     2.32484722     0.106568426    1.0065043      2.47802401     12.8926601     13.1946316     900            Hit            -1226605978    0.115271077    1.0104295      2.48940897     0.0815447718   0.995955408    2.46102881     -1             0              0              0              0              0              0
4              4              0              1              2.5            0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00118944049  0.997720897    2.30307317     0              0              0              0              0              0              16.0815201     16.0815201     900            Invalid Start  -1226605976    0.0187541973   1.00475383     2.51077938     0.00769519294  1.00640023     2.49018335     -1             0              0              0              0              0              0
5              5              0.100000001    1              2.47320509     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000768229365 0.998035789    2.29952884     0.0213066936   0.997127712    2.33156204     0.0965327322   0.999519289    2.48118687     19.2220764     19.5394707     1200           Hit            -1226605976    0.0946129635   0.982721627    2.45280051     0.0988630578   1.02182317     2.48250365     -1             0              0              0              0              0              0
6              3              -0.100000001   1              2.47320509     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0004501342770.998515725    2.29908347     -0.0227532089  0.996587157    2.32065082     -0.0847062767  1.00158501     2.44475651     22.4677372     22.9687767     1500           Hit            -1226605975    -0.0808677524  0.993577719    2.47669625     -0.0885960981  1.00940788     2.46050501     -1             0              0              0              0              0              0
7              8              0.100000001    1.10000002     2.44142127     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.00058478117 0.998377621    2.29849935     0.0188307315   1.02111959     2.31980896     0.100802809    1.1050241      2.4308939      25.9812908     26.2701988     1800           Hit            -1226605974    0.123670913    1.08545625     2.44132113     0.0927432105   1.08334064     2.43033123     -1             0              0              0              0              0              0
8              7              0              1.10000002     2.47320509     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.00151856244 0.997576654    2.30318737     0              0              0              0              0              0              29.2828751     29.2828751     1800           Invalid Start  -1226605972    0.0122022722   1.09385848     2.48911047     0.00145080511  1.07088971     2.47229576     -1             0              0              0              0              0              0
