Trial       	Time        	PosX        	PosY        	PosZ        	VelX        	VelY        	VelZ        	Speed
1           	6.354       	-0.002      	1.000       	2.299       	0.000       	0.000       	0.000       	0.000
1           	6.379       	-0.001      	1.000       	2.299       	0.021       	0.011       	0.002       	0.024
1           	6.398       	-0.001      	1.000       	2.299       	0.004       	-0.001      	-0.022      	0.022
1           	6.418       	-0.002      	1.000       	2.299       	-0.018      	0.001       	-0.009      	0.020
1           	6.439       	-0.002      	1.001       	2.299       	-0.020      	0.004       	-0.011      	0.023
1           	6.459       	-0.002      	1.000       	2.298       	-0.024      	-0.010      	-0.014      	0.030
1           	6.479       	-0.003      	1.000       	2.298       	-0.009      	-0.003      	0.001       	0.010
1           	6.499       	-0.003      	1.000       	2.298       	-0.019      	0.001       	0.003       	0.020
1           	6.518       	-0.003      	1.000       	2.298       	-0.007      	0.003       	-0.011      	0.013
1           	6.539       	-0.003      	1.001       	2.298       	0.001       	0.009       	-0.004      	0.010
1           	6.556       	-0.003      	1.001       	2.298       	0.008       	0.000       	-0.007      	0.011
1           	6.573       	-0.003      	1.001       	2.298       	0.012       	-0.004      	0.009       	0.016
1           	6.593       	-0.003      	1.000       	2.298       	0.015       	-0.011      	0.011       	0.022
1           	6.612       	-0.002      	1.000       	2.299       	0.019       	-0.038      	0.015       	0.044
1           	6.632       	-0.001      	0.998       	2.300       	0.069       	-0.095      	0.081       	0.143
1           	6.651       	0.002       	0.995       	2.303       	0.134       	-0.156      	0.164       	0.263
1           	6.686       	0.011       	0.984       	2.314       	0.251       	-0.298      	0.317       	0.502
1           	6.706       	0.017       	0.976       	2.325       	0.340       	-0.439      	0.509       	0.753
1           	6.726       	0.028       	0.962       	2.342       	0.542       	-0.708      	0.907       	1.272
1           	6.745       	0.040       	0.950       	2.358       	0.611       	-0.605      	0.807       	1.179
1           	6.765       	0.056       	0.937       	2.373       	0.818       	-0.654      	0.779       	1.306
1           	6.783       	0.072       	0.924       	2.388       	0.874       	-0.710      	0.830       	1.399
1           	6.801       	0.087       	0.909       	2.403       	0.843       	-0.820      	0.804       	1.425
1           	6.821       	0.100       	0.893       	2.418       	0.648       	-0.813      	0.720       	1.265
1           	6.842       	0.114       	0.879       	2.429       	0.680       	-0.704      	0.564       	1.130
1           	6.862       	0.128       	0.871       	2.436       	0.661       	-0.357      	0.344       	0.826
1           	6.883       	0.141       	0.868       	2.439       	0.651       	-0.150      	0.157       	0.686
1           	6.903       	0.150       	0.864       	2.445       	0.442       	-0.207      	0.296       	0.570
1           	6.924       	0.156       	0.858       	2.450       	0.315       	-0.268      	0.211       	0.465
1           	6.944       	0.161       	0.849       	2.457       	0.248       	-0.469      	0.341       	0.631
1           	6.965       	0.168       	0.841       	2.460       	0.331       	-0.381      	0.160       	0.529
1           	6.985       	0.174       	0.833       	2.464       	0.307       	-0.393      	0.183       	0.531
1           	7.006       	0.178       	0.829       	2.466       	0.169       	-0.205      	0.139       	0.299
1           	7.024       	0.180       	0.830       	2.469       	0.119       	0.082       	0.137       	0.199
1           	7.042       	0.184       	0.832       	2.472       	0.248       	0.107       	0.157       	0.312
1           	7.063       	0.191       	0.833       	2.474       	0.333       	0.041       	0.104       	0.351
1           	7.083       	0.195       	0.832       	2.474       	0.162       	-0.038      	-0.011      	0.167
1           	7.104       	0.193       	0.830       	2.473       	-0.069      	-0.106      	-0.021      	0.128
1           	7.125       	0.192       	0.827       	2.473       	-0.069      	-0.155      	0.012       	0.170
1           	7.146       	0.191       	0.823       	2.473       	-0.020      	-0.195      	-0.002      	0.196
1           	7.166       	0.191       	0.818       	2.473       	-0.002      	-0.214      	-0.015      	0.215
1           	7.187       	0.191       	0.815       	2.474       	0.001       	-0.174      	0.065       	0.186
1           	7.207       	0.190       	0.815       	2.477       	-0.065      	0.027       	0.119       	0.138
1           	7.229       	0.189       	0.818       	2.480       	-0.044      	0.122       	0.136       	0.188
1           	7.247       	0.190       	0.820       	2.481       	0.074       	0.120       	0.080       	0.162
1           	7.265       	0.193       	0.821       	2.483       	0.147       	0.049       	0.069       	0.170
1           	7.283       	0.194       	0.821       	2.483       	0.054       	0.016       	0.016       	0.059
1           	7.303       	0.194       	0.821       	2.483       	-0.014      	-0.021      	0.029       	0.038
2           	9.335       	-0.001      	1.001       	2.297       	0.000       	0.000       	0.000       	0.000
2           	9.359       	-0.001      	1.001       	2.297       	-0.015      	0.001       	0.000       	0.015
2           	9.377       	-0.002      	1.001       	2.297       	-0.006      	0.003       	0.008       	0.010
2           	9.397       	-0.001      	1.001       	2.297       	0.017       	0.000       	0.001       	0.017
2           	9.417       	-0.001      	1.001       	2.297       	0.014       	-0.001      	0.010       	0.017
2           	9.437       	-0.001      	1.001       	2.297       	0.007       	-0.011      	0.004       	0.014
2           	9.457       	-0.001      	1.001       	2.297       	0.007       	-0.008      	0.004       	0.011
2           	9.477       	-0.001      	1.001       	2.297       	0.005       	-0.011      	-0.009      	0.015
2           	9.493       	-0.001      	1.001       	2.297       	-0.007      	-0.021      	0.009       	0.024
2           	9.511       	-0.001      	1.000       	2.297       	-0.022      	-0.034      	0.003       	0.041
2           	9.528       	-0.001      	0.999       	2.297       	-0.011      	-0.028      	0.017       	0.034
2           	9.548       	-0.001      	0.999       	2.298       	-0.005      	-0.025      	0.020       	0.032
2           	9.568       	-0.001      	0.999       	2.298       	0.022       	-0.006      	-0.001      	0.023
2           	9.587       	0.000       	0.999       	2.298       	0.039       	0.013       	-0.009      	0.042
2           	9.607       	0.000       	0.999       	2.298       	0.019       	0.006       	0.006       	0.020
2           	9.627       	0.000       	0.999       	2.298       	0.001       	-0.007      	-0.001      	0.007
2           	9.646       	0.000       	0.999       	2.298       	-0.019      	-0.007      	0.017       	0.026
2           	9.666       	-0.001      	0.999       	2.299       	-0.027      	-0.001      	0.019       	0.033
2           	9.686       	-0.002      	0.999       	2.299       	-0.059      	0.011       	0.013       	0.062
2           	9.706       	-0.004      	1.000       	2.300       	-0.123      	0.024       	0.045       	0.133
2           	9.724       	-0.009      	1.001       	2.301       	-0.269      	0.055       	0.094       	0.290
2           	9.741       	-0.016      	1.002       	2.304       	-0.395      	0.076       	0.138       	0.426
2           	9.761       	-0.025      	1.004       	2.306       	-0.469      	0.085       	0.140       	0.497
2           	9.781       	-0.040      	1.006       	2.311       	-0.760      	0.114       	0.216       	0.798
2           	9.800       	-0.060      	1.008       	2.317       	-1.015      	0.123       	0.302       	1.066
2           	9.820       	-0.077      	1.010       	2.323       	-0.848      	0.107       	0.335       	0.918
2           	9.841       	-0.092      	1.014       	2.331       	-0.723      	0.159       	0.387       	0.835
2           	9.862       	-0.107      	1.019       	2.342       	-0.735      	0.252       	0.508       	0.928
2           	9.882       	-0.122      	1.024       	2.350       	-0.690      	0.263       	0.404       	0.842
2           	9.903       	-0.136      	1.029       	2.360       	-0.713      	0.225       	0.477       	0.887
2           	9.925       	-0.151      	1.031       	2.371       	-0.652      	0.091       	0.482       	0.816
2           	9.947       	-0.165      	1.032       	2.384       	-0.648      	0.032       	0.622       	0.899
2           	9.965       	-0.175      	1.031       	2.396       	-0.562      	-0.046      	0.661       	0.869
2           	9.984       	-0.182      	1.030       	2.409       	-0.343      	-0.060      	0.642       	0.730
2           	10.005      	-0.188      	1.028       	2.422       	-0.285      	-0.074      	0.632       	0.697
2           	10.027      	-0.192      	1.025       	2.437       	-0.207      	-0.136      	0.679       	0.723
2           	10.050      	-0.194      	1.022       	2.453       	-0.098      	-0.160      	0.708       	0.732
2           	10.072      	-0.193      	1.019       	2.467       	0.061       	-0.106      	0.609       	0.621
2           	10.095      	-0.189      	1.016       	2.474       	0.172       	-0.118      	0.330       	0.390
2           	10.117      	-0.187      	1.014       	2.476       	0.080       	-0.112      	0.099       	0.169
2           	10.139      	-0.187      	1.013       	2.477       	0.021       	-0.043      	0.019       	0.051
2           	10.162      	-0.186      	1.012       	2.476       	0.046       	-0.028      	-0.028      	0.061
2           	10.184      	-0.186      	1.013       	2.474       	-0.019      	0.001       	-0.072      	0.075
2           	10.203      	-0.187      	1.013       	2.474       	-0.022      	0.027       	-0.014      	0.037
3           	13.345      	-0.002      	0.997       	2.300       	0.000       	0.000       	0.000       	0.000
3           	13.371      	-0.001      	0.997       	2.300       	0.023       	0.002       	-0.002      	0.023
3           	13.392      	-0.001      	0.997       	2.300       	0.005       	0.011       	-0.007      	0.014
3           	13.414      	-0.001      	0.998       	2.300       	-0.018      	0.003       	-0.006      	0.019
3           	13.436      	-0.002      	0.998       	2.299       	-0.011      	0.001       	-0.003      	0.012
3           	13.455      	-0.002      	0.998       	2.300       	0.004       	0.002       	0.002       	0.005
3           	13.474      	-0.001      	0.998       	2.300       	0.012       	0.009       	0.002       	0.016
3           	13.495      	-0.001      	0.998       	2.300       	0.002       	0.013       	-0.001      	0.013
3           	13.517      	-0.001      	0.998       	2.299       	0.005       	0.012       	-0.007      	0.015
3           	13.539      	-0.001      	0.999       	2.299       	0.000       	0.012       	-0.001      	0.012
3           	13.561      	-0.001      	0.999       	2.299       	-0.015      	0.012       	-0.002      	0.019
3           	13.582      	-0.002      	0.999       	2.299       	-0.001      	0.009       	-0.005      	0.011
3           	13.603      	-0.001      	1.000       	2.300       	0.024       	0.039       	0.023       	0.051
3           	13.626      	0.003       	1.003       	2.302       	0.161       	0.154       	0.117       	0.251
3           	13.647      	0.010       	1.010       	2.307       	0.364       	0.316       	0.234       	0.536
3           	13.670      	0.022       	1.020       	2.314       	0.496       	0.448       	0.312       	0.738
