Participant: IP
Session Start: 10/17/2025 1:22:38 PM
Trial	ConditionID	TargetX	TargetY	TargetZ	PenaltyX	PenaltyY	PenaltyZ	StartX	StartY	StartZ	ScaleX	ScaleY	ScaleZ	CtrlStartX	CtrlStartY	CtrlStartZ	MoveStartX	MoveStartY	MoveStartZ	EndX	EndY	EndZ	StartTime	EndTime	Score	Result	TargetSeed	TargetFirstX	TargetFirstY	TargetFirstZ	TargetLastX	TargetLastY	TargetLastZ	PenaltySeed	PenaltyFirstX	PenaltyFirstY	PenaltyFirstZ	PenaltyLastX	PenaltyLastY	PenaltyLastZ
28	11	-0.100000001	1	2.47320533	0.400000006	1	2.47320533	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	0.000699669123	0.999239743	2.2989614	-0.0315199494	0.998883605	2.32539392	-0.107746691	1.00064051	2.46819234	135.583588	135.935226	6700	Hit	920254584	-0.106930539	1.00627792	2.46890211	-0.0961208344	1.02601683	2.47295189	919998551	0.681055903	0.584524751	2.46480012	0.486934751	0.516864657	2.45411253
29	8	0.100000001	0.899999976	2.44142151	0	0	0	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	0.00325229764	0.999879718	2.3006053	0	0	0	0	0	0	139.213654	139.213654	6700	Invalid Start	920254586	0.0915088654	0.888195693	2.46144533	0.0875230879	0.873752236	2.44562721	919998551	0.881055951	0.484524727	2.4330163	0.686934769	0.416864634	2.42232871
30	4	0	0.899999976	2.47320533	-0.5	0.899999976	2.47320533	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	0.000645428896	0.998616755	2.30025673	0.00493124127	0.980155349	2.32838249	0.00936967134	0.901409805	2.45781922	142.471222	142.922501	7000	Hit	920254586	0.0035974558	0.889842391	2.47201419	-0.00060460798	0.89599216	2.50146532	919998550	-0.586331427	0.523254514	2.47430372	-0.289734244	0.551997185	2.49127078
31	24	0.100000001	1.10000002	2.44142151	0	0	0	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	-0.000477254391	1.00051808	2.29807067	0.0129080862	1.02674973	2.31289649	0.0931079984	1.09297407	2.4428978	158.018143	158.390335	7300	Hit	920254587	0.0835746676	1.11369717	2.44334817	0.103063509	1.10261512	2.44118023	-1	0	0	0	0	0	0
32	14	0	1	2.50000024	0.5	1	2.50000024	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	-0.00159798563	0.998197436	2.30134273	-0.00589188933	1.0022794	2.3307569	-0.0150969625	1.0009836	2.49180651	161.555588	161.962433	7600	Hit	920254588	0.0112909917	0.99150604	2.48586416	-0.00453226408	0.979353368	2.50542617	919998551	0.781055927	0.584524751	2.49159503	0.586934745	0.516864657	2.48090744
33	22	0	1.10000002	2.47320533	-0.5	1.10000002	2.47320533	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	-4.46140766E-05	0.997935712	2.30176282	0.00392478704	1.02472007	2.3248477	0.00181120634	1.09476888	2.47035694	165.561325	165.990768	7900	Hit	920254589	-0.00800165534	1.09152341	2.47980809	-0.0124889547	1.10289419	2.47901106	919998550	-0.586331427	0.723254561	2.47430372	-0.289734244	0.751997232	2.49127078
34	13	0	1	2.50000024	-0.5	1	2.50000024	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	0.00123411417	0.999174953	2.29995203	0.0102186203	1.00885332	2.33155942	0.0144526958	0.991662145	2.49251461	169.160828	169.567688	8200	Hit	920254590	0.0147537189	1.01787508	2.51607323	0.00902805384	0.974971294	2.49884939	919998550	-0.586331427	0.623254538	2.50109863	-0.289734244	0.651997209	2.51806569
35	17	0.100000001	1	2.47320533	0.600000024	1	2.47320533	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	-0.000799059868	0.998447895	2.30039597	0.0186128318	1.0063616	2.33046293	0.0916330516	0.995221555	2.46543121	172.692566	173.149734	8500	Hit	920254591	0.0798798501	0.979685783	2.46900678	0.11891298	1.01221895	2.46362567	919998551	0.881055951	0.584524751	2.46480012	0.686934769	0.516864657	2.45411253
36	12	0	1	2.50000024	0	0	0	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	0.000516816974	0.995428681	2.30487275	-0.00388512015	1.00504029	2.33897352	0.00117483735	0.98924917	2.50839019	176.119827	176.55603	8800	Hit	920254592	0.0100074233	0.998513937	2.52138543	0.022211479	0.986796498	2.48823833	-1	0	0	0	0	0	0
37	16	0.100000001	1	2.47320533	-0.400000006	1	2.47320533	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	0.000923320651	1.00027037	2.30059457	0.0216817111	1.00674736	2.32234597	0.110848248	0.984164536	2.47185135	179.763046	180.286041	9100	Hit	920254593	0.0924351141	0.986876667	2.45316315	0.111127198	0.985707402	2.47188401	919998550	-0.486331433	0.623254538	2.47430372	-0.189734265	0.651997209	2.49127078
