Participant: IP
Session Start: 8/4/2025 1:23:37 PM
Trial          ConditionID    TargetX        TargetY        TargetZ        PenaltyX       PenaltyY       PenaltyZ       StartX         StartY         StartZ         ScaleX         ScaleY         ScaleZ         CtrlStartX     CtrlStartY     CtrlStartZ     MoveStartX     MoveStartY     MoveStartZ     EndX           EndY           EndZ           StartTime      EndTime        Score          Result         TargetSeed     TargetFirstX   TargetFirstY   TargetFirstZ   TargetLastX    TargetLastY    TargetLastZ    PenaltySeed    PenaltyFirstX  PenaltyFirstY  PenaltyFirstZ  PenaltyLastX   PenaltyLastY   PenaltyLastZ
1              7              0              0.647047639    2.41481447     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0007898956540.999519467    2.30024385     0.00427143276  0.961736023    2.30381584     -0.00980782509 0.735727131    2.37384081     4.31161022     4.82322216     0              Neutral        402224344      0.0121550532   0.633194864    2.46041465     0.00110434729  0.624599636    2.39576173     -1             0              0              0              0              0              0
2              2              0.645600677    -0.645600677   2.32731581     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00239406526  0.997858346    2.30116391     0              0              0              0              0              0              9.38664341     9.38664341     0              Invalid Start  402224346      0.631677806    -0.687536478   2.32765198     0.659573555    -0.674987495   2.30100846     -1             0              0              0              0              0              0
3              6              -0.645600677   0.645600677    2.32731581     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.00427001715 0.999989152    2.30114555     0              0              0              0              0              0              13.3479834     13.3479834     0              Invalid Start  402224347      -0.636131763   0.665770411    2.29884839     -0.676272094   0.650024593    2.28965354     -1             0              0              0              0              0              0
