Participant: LL
Session Start: 10/17/2025 2:59:27 AM
Trial          ConditionID    TargetX        TargetY        TargetZ        PenaltyX       PenaltyY       PenaltyZ       StartX         StartY         StartZ         ScaleX         ScaleY         ScaleZ         CtrlStartX     CtrlStartY     CtrlStartZ     MoveStartX     MoveStartY     MoveStartZ     EndX           EndY           EndZ           StartTime      EndTime        Score          Result         TargetSeed     TargetFirstX   TargetFirstY   TargetFirstZ   TargetLastX    TargetLastY    TargetLastZ    PenaltySeed    PenaltyFirstX  PenaltyFirstY  PenaltyFirstZ  PenaltyLastX   PenaltyLastY   PenaltyLastZ
1              5              0.100000001    1              2.47320509     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00111488998  0.999558508    2.30051374     0              0              0              0              0              0              10.6947889     10.6947889     0              Invalid Start  659860157      0.113453746    0.982211411    2.46363401     0.114808492    1.00193715     2.49749899     -1             0              0              0              0              0              0
2              5              0.100000001    1              2.47320509     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00131599605  0.997684836    2.30090046     0.0204788595   1.00592899     2.32976031     0.0975715518   0.994370699    2.47273207     13.9181557     14.5175896     300            Hit            659860157      0.09123981     1.00640428     2.48767495     0.124433964    1.00661731     2.4626143      -1             0              0              0              0              0              0
3              8              0.100000001    1.10000002     2.44142127     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000824928284 0.998668075    2.30048275     0.0146692246   1.02970588     2.32365608     0.0994773507   1.09359801     2.43228245     17.4799595     17.8004932     600            Hit            659860158      0.118457139    1.1148479      2.43844104     0.0832221806   1.09250128     2.42183542     -1             0              0              0              0              0              0
4              7              0              1.10000002     2.47320509     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -7.59214163E-050.999239385    2.29813385     -0.00740894675 1.02429092     2.32999969     0.0037894249   1.10063994     2.46922779     20.7248001     21.1114902     900            Hit            659860159      -0.0003437107081.08692515     2.44647741     -0.0167798959  1.0768981      2.46663427     -1             0              0              0              0              0              0
