Participant: IP
Session Start: 9/10/2025 12:23:16 PM
Trial          ConditionID    TargetX        TargetY        TargetZ        PenaltyX       PenaltyY       PenaltyZ       StartX         StartY         StartZ         ScaleX         ScaleY         ScaleZ         CtrlStartX     CtrlStartY     CtrlStartZ     MoveStartX     MoveStartY     MoveStartZ     EndX           EndY           EndZ           StartTime      EndTime        Score          Result         TargetSeed     TargetFirstX   TargetFirstY   TargetFirstZ   TargetLastX    TargetLastY    TargetLastZ    PenaltySeed    PenaltyFirstX  PenaltyFirstY  PenaltyFirstZ  PenaltyLastX   PenaltyLastY   PenaltyLastZ
1              6              -0.100000001   1.10000002     2.44142127     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.00129316747 0.999201298    2.29892731     -0.0233179629  1.02630782     2.31614065     -0.109929413   1.10785556     2.44158077     6.12336588     6.72120857     300            Hit            -653897090     -0.0891903564  1.12134337     2.43176508     -0.0936199278  1.08663332     2.45199966     -1             0              0              0              0              0              0
2              2              0.100000001    0.899999976    2.44142127     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.0218519419   0.970409632    2.28162861     0              0              0              0              0              0              8.31032467     8.31032467     300            Too Early      -653897088     0.119601913    0.884729505    2.45186758     0.0968562365   0.895343721    2.44484091     -1             0              0              0              0              0              0
3              3              -0.100000001   1              2.47320509     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0005815029140.997926354    2.29985189     -0.0209604502  0.997748077    2.32220912     -0.108122975   0.990921378    2.45365047     12.5476227     12.9901009     600            Hit            -653897088     -0.101499021   0.985150039    2.46013665     -0.100929581   1.00781024     2.47999644     -1             0              0              0              0              0              0
4              4              0              1              2.5            0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000164553523 0.999086976    2.29792571     -0.00327557325 0.995080054    2.32804966     0.014382273    1.00229228     2.49976063     16.0356293     16.3304329     900            Hit            -653897087     -0.0215310808  1.00580919     2.50546861     -0.0002391983871.00228775     2.52763462     -1             0              0              0              0              0              0
5              3              -0.100000001   1              2.47320509     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00154791772  0.998800874    2.29917002     -0.0237516761  1.00153327     2.31851721     -0.108975142   0.999580085    2.46634078     19.1127167     19.5339108     1200           Hit            -653897086     -0.101260923   0.993032157    2.48603606     -0.0861193091  0.995209992    2.45299053     -1             0              0              0              0              0              0
6              2              0.100000001    0.899999976    2.44142127     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.00238615274 0.999842584    2.29764366     0.0161604434   0.974327147    2.31889343     0.112135321    0.88617599     2.44415712     22.4728642     22.8260422     1500           Hit            -653897085     0.121412992    0.914461732    2.43703794     0.094331786    0.887871921    2.43481112     -1             0              0              0              0              0              0
7              5              0.100000001    1              2.47320509     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0002482235430.997119069    2.30095005     0.0229437798   1.00055611     2.32675815     0.0968745351   0.995746553    2.4732337      26.3133793     26.6822319     1800           Hit            -653897084     0.113697298    0.992343247    2.48973083     0.111375414    0.985506833    2.45239425     -1             0              0              0              0              0              0
8              7              0              1.10000002     2.47320509     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00232884288  0.99935174     2.30130196     -0.0103290081  1.02891517     2.32787728     0.00565606356  1.09770727     2.47498894     30.3235016     30.7870445     2100           Hit            -653897083     -0.0187180284  1.10962307     2.45860934     0.00806111377  1.11205339     2.4895997      -1             0              0              0              0              0              0
9              8              0.100000001    1.10000002     2.44142127     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00117605925  0.998520255    2.29998994     0.0158395767   1.02021527     2.32271838     0.102812171    1.08401179     2.44687867     33.9645004     34.4052048     2400           Hit            -653897082     0.118952937    1.10624051     2.44823217     0.117154494    1.0776304      2.4411974      -1             0              0              0              0              0              0
10             7              0              1.10000002     2.47320509     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00101341307  0.998988509    2.30028391     -0.006270051   1.01873124     2.3285861      0.0117073357   1.08979619     2.46884561     37.3838806     37.9042549     2700           Hit            -653897081     0.00543806469  1.09651113     2.44522667     -0.021002315   1.09561729     2.45270991     -1             0              0              0              0              0              0
