Trial 	Time    	PosX    	PosY    	PosZ    	VelX    	VelY    	VelZ    	Speed   
1     	4.906   	0.000   	0.999   	2.299   	0.000   	0.000   	0.000   	0.000   
1     	4.929   	0.000   	0.999   	2.299   	-0.002  	-0.004  	0.016   	0.017   
1     	4.946   	0.001   	0.999   	2.300   	0.028   	0.004   	0.013   	0.031   
1     	4.965   	0.001   	0.999   	2.300   	0.013   	-0.003  	0.009   	0.016   
1     	4.985   	0.001   	0.999   	2.300   	0.008   	0.000   	0.008   	0.011   
1     	5.004   	0.000   	0.999   	2.300   	-0.036  	0.000   	-0.014  	0.038   
1     	5.025   	0.000   	0.999   	2.299   	-0.031  	0.002   	-0.013  	0.034   
1     	5.046   	0.000   	0.999   	2.299   	-0.008  	0.002   	-0.013  	0.015   
1     	5.065   	0.000   	0.999   	2.299   	-0.003  	-0.006  	0.006   	0.009   
1     	5.085   	-0.001  	0.999   	2.299   	-0.003  	-0.001  	0.002   	0.004   
1     	5.105   	0.000   	0.999   	2.299   	0.009   	0.006   	-0.001  	0.011   
1     	5.125   	0.000   	0.999   	2.299   	0.020   	0.004   	0.002   	0.021   
1     	5.145   	0.000   	0.999   	2.299   	0.011   	0.008   	-0.006  	0.014   
1     	5.161   	0.000   	0.999   	2.299   	0.003   	-0.009  	-0.022  	0.023   
1     	5.178   	0.000   	0.999   	2.299   	-0.018  	-0.032  	0.005   	0.038   
1     	5.198   	-0.001  	0.998   	2.299   	-0.059  	-0.056  	0.020   	0.083   
1     	5.217   	-0.003  	0.996   	2.300   	-0.114  	-0.098  	0.050   	0.158   
1     	5.236   	-0.007  	0.993   	2.302   	-0.201  	-0.149  	0.084   	0.264   
1     	5.255   	-0.013  	0.989   	2.304   	-0.289  	-0.202  	0.114   	0.371   
1     	5.275   	-0.024  	0.981   	2.309   	-0.584  	-0.377  	0.239   	0.735   
1     	5.295   	-0.040  	0.970   	2.318   	-0.779  	-0.565  	0.442   	1.059   
1     	5.314   	-0.054  	0.958   	2.328   	-0.722  	-0.623  	0.522   	1.087   
1     	5.335   	-0.068  	0.943   	2.341   	-0.710  	-0.730  	0.649   	1.208   
1     	5.355   	-0.082  	0.928   	2.354   	-0.663  	-0.749  	0.648   	1.192   
1     	5.373   	-0.094  	0.913   	2.367   	-0.689  	-0.866  	0.708   	1.313   
1     	5.389   	-0.106  	0.899   	2.378   	-0.707  	-0.839  	0.662   	1.282   
1     	5.409   	-0.117  	0.883   	2.390   	-0.586  	-0.767  	0.615   	1.145   
1     	5.430   	-0.128  	0.870   	2.403   	-0.505  	-0.658  	0.611   	1.031   
1     	5.449   	-0.136  	0.858   	2.414   	-0.419  	-0.628  	0.566   	0.943   
1     	5.469   	-0.145  	0.848   	2.422   	-0.444  	-0.485  	0.444   	0.793   
1     	5.489   	-0.154  	0.838   	2.431   	-0.439  	-0.488  	0.408   	0.773   
1     	5.509   	-0.162  	0.830   	2.437   	-0.410  	-0.437  	0.327   	0.683   
1     	5.529   	-0.169  	0.823   	2.444   	-0.371  	-0.311  	0.364   	0.605   
1     	5.549   	-0.174  	0.823   	2.451   	-0.241  	-0.041  	0.352   	0.428   
1     	5.568   	-0.178  	0.822   	2.459   	-0.198  	-0.014  	0.380   	0.428   
1     	5.586   	-0.181  	0.821   	2.465   	-0.220  	-0.084  	0.378   	0.445   
1     	5.603   	-0.185  	0.821   	2.472   	-0.177  	0.000   	0.368   	0.408   
1     	5.622   	-0.187  	0.822   	2.479   	-0.128  	0.073   	0.367   	0.396   
1     	5.642   	-0.190  	0.824   	2.485   	-0.139  	0.101   	0.310   	0.355   
1     	5.664   	-0.192  	0.825   	2.491   	-0.082  	0.023   	0.269   	0.282   
1     	5.682   	-0.192  	0.823   	2.497   	-0.030  	-0.078  	0.324   	0.335   
1     	5.702   	-0.191  	0.820   	2.503   	0.035   	-0.181  	0.305   	0.357   
1     	5.722   	-0.191  	0.815   	2.507   	0.015   	-0.230  	0.235   	0.329   
1     	5.742   	-0.191  	0.811   	2.510   	-0.006  	-0.200  	0.132   	0.240   
1     	5.762   	-0.193  	0.809   	2.512   	-0.098  	-0.081  	0.082   	0.152   
1     	5.782   	-0.196  	0.811   	2.512   	-0.124  	0.087   	0.042   	0.157   
1     	5.799   	-0.197  	0.815   	2.513   	-0.079  	0.229   	0.034   	0.245   
1     	5.816   	-0.197  	0.817   	2.514   	-0.016  	0.123   	0.074   	0.145   
1     	5.832   	-0.197  	0.819   	2.515   	0.032   	0.101   	0.066   	0.125   
1     	5.852   	-0.196  	0.819   	2.516   	0.059   	0.008   	0.044   	0.074   
1     	5.872   	-0.194  	0.818   	2.517   	0.062   	-0.054  	0.027   	0.086   
1     	5.891   	-0.193  	0.817   	2.517   	0.086   	-0.046  	0.023   	0.100   
1     	5.911   	-0.191  	0.817   	2.518   	0.067   	0.016   	0.015   	0.070   
1     	5.931   	-0.192  	0.821   	2.517   	-0.017  	0.165   	-0.029  	0.169   
1     	5.951   	-0.193  	0.824   	2.516   	-0.046  	0.158   	-0.026  	0.167   
1     	5.971   	-0.193  	0.826   	2.515   	-0.042  	0.116   	-0.053  	0.134   
1     	5.990   	-0.194  	0.828   	2.515   	-0.043  	0.087   	-0.038  	0.104   
1     	6.010   	-0.196  	0.829   	2.513   	-0.104  	0.055   	-0.061  	0.132   
1     	6.027   	-0.197  	0.829   	2.513   	-0.048  	-0.001  	-0.014  	0.050   
1     	6.044   	-0.197  	0.828   	2.513   	0.007   	-0.018  	0.016   	0.025   
2     	9.319   	-0.002  	0.998   	2.302   	0.000   	0.000   	0.000   	0.000   
2     	9.340   	-0.001  	0.999   	2.302   	0.016   	0.009   	-0.001  	0.019   
2     	9.357   	-0.001  	0.998   	2.302   	0.021   	-0.006  	0.011   	0.024   
2     	9.377   	-0.001  	0.998   	2.302   	0.002   	-0.011  	-0.005  	0.012   
2     	9.398   	-0.002  	0.998   	2.302   	-0.032  	-0.017  	0.000   	0.036   
2     	9.419   	-0.002  	0.998   	2.302   	-0.019  	-0.016  	0.007   	0.026   
2     	9.438   	-0.002  	0.998   	2.302   	0.009   	0.002   	-0.008  	0.012   
2     	9.458   	-0.002  	0.998   	2.302   	0.016   	-0.001  	0.021   	0.027   
