Participant: IP
Session Start: 10/17/2025 5:54:35 AM
Trial          ConditionID    TargetX        TargetY        TargetZ        PenaltyX       PenaltyY       PenaltyZ       StartX         StartY         StartZ         ScaleX         ScaleY         ScaleZ         CtrlStartX     CtrlStartY     CtrlStartZ     MoveStartX     MoveStartY     MoveStartZ     EndX           EndY           EndZ           StartTime      EndTime        Score          Result         TargetSeed     TargetFirstX   TargetFirstY   TargetFirstZ   TargetLastX    TargetLastY    TargetLastZ    PenaltySeed    PenaltyFirstX  PenaltyFirstY  PenaltyFirstZ  PenaltyLastX   PenaltyLastY   PenaltyLastZ
1              18             -0.100000001   1.10000002     2.44142151     0              0              0              0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.000174432993 0.999651253    2.29917288     -0.0316147804  1.00783122     2.30723548     -0.101395369   1.10024917     2.43103433     4.63945389     5.20036411     300            Hit            -1369218445    -0.115116008   1.09944451     2.43201733     -0.0987619311  1.09392262     2.46150804     -1             0              0              0              0              0              0
2              23             0              1.10000002     2.47320533     0.5            1.10000002     2.47320533     0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.00145062804  0.998122752    2.29624605     -0.0002232491971.02287698     2.3191328      -0.00563940406 1.09251177     2.47835517     19.7755432     20.6732616     600            Hit            -1369218444    0.0117779439   1.11473322     2.48596597     -0.00857484993 1.11636138     2.45876217     -1369204581    0.786996365    0.894415557    2.47471237     0.107496619    1.55618906     2.42397714
3              26             0.100000001    1.10000002     2.44142151     0.600000024    1.10000002     2.44142151     0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.00136008859  0.998322487    2.30249405     0.0224117637   1.02149796     2.33341146     0.0900119245   1.09425461     2.44500613     24.7495728     25.1954556     900            Hit            -1369218443    0.116501868    1.1191783      2.43691993     0.0933744609   1.08477187     2.44885039     -1369204581    0.886996388    0.894415557    2.44292855     0.207496643    1.55618906     2.39219332
4              14             0              1              2.50000024     0.5            1              2.50000024     0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.00189623237  0.996912897    2.30297709     -0.0105629861  1.00102973     2.33153296     -0.00913837552 0.993333519    2.48884606     28.7752094     29.2222443     1200           Hit            -1369218442    -0.00821043551 0.996224046    2.51930118     -0.0078765871  1.01579881     2.48545599     -1369204581    0.786996365    0.794415534    2.50150728     0.107496619    1.45618904     2.45077205
5              23             0              1.10000002     2.47320533     0.5            1.10000002     2.47320533     0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   9.34153795E-05 1.00038123     2.29953122     -0.00585088134 1.02912462     2.32822847     -0.0163163543  1.10013628     2.47169733     32.260273      32.8141136     1500           Hit            -1369218441    -0.0224881452  1.11123979     2.4743824      -0.0114737125  1.09570158     2.48041511     -1369204581    0.786996365    0.894415557    2.47471237     0.107496619    1.55618906     2.42397714
6              22             0              1.10000002     2.47320533     0              0              0              0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.00174482167  0.99493736     2.3001709      0              0              0              0              0              0              35.9087601     35.9087601     1500           Invalid Start  -1369218439    0.0146738328   1.08943319     2.45858884     -0.00463340245 1.12480843     2.4701848      -1369204582    -0.596730292   0.699688911    2.44731355     -0.277688742   1.12350059     2.4636066
7              24             0.100000001    1.10000002     2.44142151     0              0              0              0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.00103841722  0.99886775     2.29993677     0.0231772363   1.02900946     2.32618093     0.0987621844   1.09510481     2.43150067     39.3053665     39.7840576     1800           Hit            -1369218439    0.107602477    1.11842895     2.44996119     0.105759554    1.10677195     2.43417501     -1             0              0              0              0              0              0
8              12             0              1              2.50000024     0              0              0              0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   -0.0008509755130.999405444    2.29868937     -0.00417494774 1.00464272     2.3326025      -0.00225567818 1.00322592     2.48771524     43.1816101     43.7915459     2100           Hit            -1369218438    -0.0144050969  1.0146879      2.48911452     -0.0220521148  0.989351809    2.50601244     -1             0              0              0              0              0              0
9              15             0.100000001    1              2.47320533     0              0              0              0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   -0.0007935315370.999316573    2.29912639     0.0211776048   1.00442219     2.32993317     0.091229856    0.996554732    2.45972681     46.7898674     47.0827446     2400           Hit            -1369218437    0.110914364    1.00106072     2.49206281     0.0899635851   1.02180934     2.47630906     -1             0              0              0              0              0              0
10             14             0              1              2.50000024     0.5            1              2.50000024     0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   -9.70810652E-050.999496996    2.29842496     -0.00648853183 1.00612175     2.33097124     -0.00666517019 1.00086498     2.48164415     50.0608253     50.3979797     2700           Hit            -1369218436    -0.0158594698  1.02516901     2.49645519     -0.0008276412851.020998       2.50765705     -1369204581    0.786996365    0.794415534    2.50150728     0.107496619    1.45618904     2.45077205
