Participant: IP
Session Start: 7/28/2025 2:30:45 PM
Trial          TargetX        TargetY        TargetZ        PenaltyX       PenaltyY       PenaltyZ       StartX         StartY         StartZ         ScaleX         ScaleY         ScaleZ         CtrlStartX     CtrlStartY     CtrlStartZ     MoveStartX     MoveStartY     MoveStartZ     EndX           EndY           EndZ           StartTime      EndTime        Score          Result         TargetSeed     TargetFirstX   TargetFirstY   TargetFirstZ   TargetLastX    TargetLastY    TargetLastZ    PenaltySeed    PenaltyFirstX  PenaltyFirstY  PenaltyFirstZ  PenaltyLastX   PenaltyLastY   PenaltyLastZ
2              0              0.800000012    2.5            0.5            0.800000012    2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000521034002 0.998325646    2.29909039     -0.00215175748 0.985117078    2.30991626     -0.0130438805  0.806624711    2.47990942     8.15052795     8.67040062     300            Hit            1584302865     0.00845977571  0.792034686    2.49485755     0.0325027965   0.802592397    2.50481415     1584308402     0.836310387    0.995793164    2.46043682     0.0288776159   1.2404356      2.51094747
3              -0.200000003   1.20000005     2.5            -0.200000003   0.700000048    2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0001540184020.999864995    2.29856825     -0.0106009841  1.00351083     2.29642057     -0.0127739012  1.00332761     2.29557681     11.5071831     11.5487003     300            Neutral        1584302866     -0.175900713   1.17049396     2.47094703     -0.198655248   1.19307899     2.47418427     1584308403     -0.554323018   1.15557551     2.52823544     -0.594185531   0.406738281    2.52360201
4              0              1              2.5            -0.5           1              2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0003589987750.999590695    2.29767823     -0.00931578875 0.99954623     2.28892064     -0.0193970799  0.996254504    2.28363538     14.6245537     14.7274313     300            Neutral        1584302867     -0.0218855869  0.970445395    2.51195955     0.0341149531   1.01182091     2.52174401     1584308404     -0.163144231   1.32554388     2.52581477     -0.829232216   0.748032331    2.5150876
6              -0.200000003   1              2.5            -0.200000003   1              2.45000005     0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.00125609338 0.996179879    2.3008883      -0.0111061037  1.0000118      2.30382681     -0.172871739   0.990331769    2.45720243     21.1515064     22.3202553     -200           Missed         1584302869     -0.197705269   0.993131995    2.5150156      -0.225432768   1.00585973     2.53116655     1584308406     -0.563568532   0.766055882    2.43027806     -0.312904596   1.18577576     2.49104667
8              0.200000003    1              2.5            0.200000003    1.5            2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000240191817 0.997685373    2.29815865     -0.00630444288 0.996632218    2.2879734      -0.0526923388  1.00685072     2.19336081     30.1497021     30.4513741     -200           Neutral        1584302871     0.195263013    1.00467861     2.50519896     0.155844674    0.980788827    2.50545096     1584308408     0.197769538    1.03161263     2.47843623     0.456553161    1.53785658     2.4584322
