Participant: ME
Session Start: 8/4/2025 9:28:29 AM
Trial          Time           PosX           PosY           PosZ           VelX           VelY           VelZ           Speed
1              3.45995188     0.00235800445  1.00166297     2.30016947     0              0              0              0
1              3.48705101     0.0021148473   1.00162482     2.30019093     -0.00897288602 -0.00140768406 0.000791822269 0.00911708549
1              3.50717068     0.00207409263  1.00158584     2.30040264     -0.00202562055 -0.00193748577 0.0105228582   0.01088979
1              3.52564526     0.00188741088  1.00168335     2.30011368     -0.0101047792  0.00527823064  -0.0156411137  0.0193548631
1              3.54444528     0.00179503858  1.00161505     2.30021238     -0.00491339387 -0.00363332755 0.00525025325  0.0080565298
1              3.56469631     0.0015424788   1.00134146     2.30013919     -0.0124715334  -0.0135097858  -0.00361438282 0.0187381227
1              3.58576512     0.00170299411  1.00118709     2.30045605     0.00761855394  -0.00732716452 0.0150390761   0.0183821525
1              3.6071291      0.00204207003  1.00138533     2.30036545     0.0158714429   0.00927944109  -0.00424075499 0.0188678224
1              3.62794662     0.00236992538  1.00166988     2.3002305      0.0157491006   0.0136689767   -0.00648231339 0.0218379367
1              3.64927626     0.00228533149  1.00178623     2.30019951     -0.00396601437 0.00545475446  -0.00145311072 0.00689892378
1              3.67035174     0.00192944705  1.0014689      2.30002117     -0.0168860871  -0.015056991   -0.00846177991 0.0241548065
1              3.69221878     0.00196956098  1.00136638     2.30009198     0.00183444191  -0.00468832115 0.00323821255  0.00598594639
1              3.71338964     0.00202485919  1.00155294     2.29993105     0.00261200359  0.00881225709  -0.00760162761 0.0119274128
1              3.73434925     0.00278910995  1.00235569     2.30028439     0.0364630409   0.0383001268   0.0168579705   0.0555035509
1              3.75545669     0.0054924041   1.00549591     2.30116177     0.12807329     0.148773       0.0415674299   0.200658977
1              3.77699184     0.00998258591  1.01040816     2.30337977     0.208505258    0.228104681    0.102995016    0.325751692
1              3.7960813      0.017238155    1.01728678     2.30807734     0.38008365     0.36033684     0.246082172    0.578673184
1              3.81490493     0.0274152905   1.02588189     2.31547594     0.540652514    0.456608593    0.393045247    0.809494376
1              3.83355355     0.0401249677   1.03494596     2.32439399     0.68153888     0.486048669    0.47821793     0.964069963
1              3.85423613     0.0564301908   1.04743695     2.33874798     0.788354635    0.60393703     0.69401288     1.21156788
1              3.87455487     0.0718517601   1.05981386     2.35190082     0.758980274    0.609135568    0.647323549    1.16881347
1              3.89539123     0.0865799785   1.07126069     2.36415672     0.70685041     0.54936713     0.588196933    1.07117569
1              3.91689181     0.103421867    1.08416593     2.37769818     0.783321798    0.600226939    0.629817784    1.17069888
1              3.9374361      0.122639775    1.09880602     2.39051056     0.93544656     0.712617874    0.623652339    1.33109987
1              3.95915532     0.138282359    1.11300004     2.4013176      0.720212519    0.653517663    0.497575313    1.09241593
1              3.97960138     0.151262537    1.125682       2.41170073     0.634851694    0.62026608     0.507831812    1.02257514
1              4.0002265      0.164687261    1.13749695     2.42236471     0.650898874    0.572848916    0.517044246    1.00953448
1              4.02110815     0.179239243    1.1467315      2.43238115     0.696873963    0.44222948     0.479673266    0.954613388
1              4.04228926     0.192688361    1.15565634     2.44061255     0.634952426    0.421354771    0.388616443    0.855410516
1              4.0629549      0.204317093    1.16442215     2.44816542     0.562715054    0.424178421    0.365483493    0.793822229
1              4.08230877     0.209571764    1.17021072     2.45307565     0.271505922    0.299091905    0.253708869    0.477011144
1              4.10009956     0.212336779    1.17370903     2.45907831     0.155415624    0.196632922    0.337397039    0.420303792
1              4.11833668     0.211319238    1.17361879     2.46600866     -0.0557947867  -0.00494820671 0.380011797    0.384117842
1              4.1389513      0.211759642    1.17423427     2.47284555     0.0213638917   0.02985668     0.331656069    0.333681852
1              4.15936613     0.214009374    1.17789459     2.47408724     0.11019998     0.179295674    0.0608221367   0.219066903
1              4.17995977     0.215670958    1.18344378     2.47408867     0.0806852579   0.269464612    6.94645641E-05 0.281285077
1              4.2008357      0.216536939    1.1893121      2.47349644     0.0414825268   0.281106144    -0.0283692963  0.285563082
1              4.2215457      0.215828538    1.19192207     2.47464824     -0.0342057534  0.126024529    0.0556156486   0.141934201
1              4.24247646     0.212556854    1.19191313     2.47704268     -0.15630658    -0.0004271469080.114395633    0.19369638
1              4.26281214     0.211619213    1.19090712     2.4794426      -0.0461083353  -0.0494702496  0.118015766    0.136018395
1              4.2842021      0.211671442    1.1898607      2.48199463     0.00244176248  -0.0489216372  0.119311273    0.128974676
1              4.30509663     0.210132614    1.1878432      2.48541379     -0.073647514   -0.0965564176  0.163639277    0.203776628
1              4.325809       0.20849067     1.18547785     2.48916602     -0.0792727172  -0.11419864    0.181156963    0.228349164
1              4.34720516     0.207147792    1.18277109     2.4919517      -0.0627624467  -0.126506865   0.130195215    0.19207786
1              4.36543798     0.205988184    1.18156707     2.49409103     -0.0636004731  -0.0660359636  0.117334791    0.148906752
1              4.38348341     0.204249695    1.18116355     2.49494553     -0.0963397175  -0.0223615691  0.047352355    0.109652296
1              4.40166092     0.203509808    1.18162882     2.49472547     -0.0407039188  0.0255964212   -0.0121063273  0.0495837554
2              7.73707104     0.000362202525 0.999367177    2.30059719     0              0              0              0
2              7.75401402     0.00034442544  0.999411643    2.30052924     -0.00104922266 0.00262437598  -0.00401044032 0.00490630697
2              7.77159929     0.000159755349 0.99948436     2.3002727      -0.0105015086  0.00413518632  -0.0145883951  0.0184445847
