Participant: IP
Session Start: 7/30/2025 9:26:15 AM
Trial          ConditionID    TargetX        TargetY        TargetZ        PenaltyX       PenaltyY       PenaltyZ       StartX         StartY         StartZ         ScaleX         ScaleY         ScaleZ         CtrlStartX     CtrlStartY     CtrlStartZ     MoveStartX     MoveStartY     MoveStartZ     EndX           EndY           EndZ           StartTime      EndTime        Score          Result         TargetSeed     TargetFirstX   TargetFirstY   TargetFirstZ   TargetLastX    TargetLastY    TargetLastZ    PenaltySeed    PenaltyFirstX  PenaltyFirstY  PenaltyFirstZ  PenaltyLastX   PenaltyLastY   PenaltyLastZ
1              -1             0.200000003    0.800000012    2.5            0              0              0              0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.00295700133  1.00035965     2.30040693     0              0              0              0              0              0              4.71093941     4.71093941     0              Invalid Start  695043524      0.191018149    0.770911515    2.51521802     0.227755189    0.790417194    2.47225022     695058065      0.361226499    1.11770725     2.46432781     0.793315172    0.614428043    2.48398709
2              -1             0.200000003    1              2.5            0              0              0              0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.037441045    0.979429007    2.33446884     0              0              0              0              0              0              8.86920166     8.86920166     0              Too Early      695043525      0.172116429    0.966595888    2.47846317     0.174691886    0.992132843    2.47144413     695058064      -0.521899223   1.14838064     2.53419113     0.183309376    1.41929996     2.46034956
3              -1             -0.200000003   1.20000005     2.5            0.300000012    1.20000005     2.5            0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   -7.83503056E-050.999125838    2.29954171     -0.0226770341  1.01914799     2.31507492     -0.21360606    1.1899792      2.48231435     13.9775848     15.0477142     300            Hit            695043525      -0.219271451   1.20778477     2.53405237     -0.195178553   1.23969746     2.50796533     695058065      -0.0387734771  1.51770735     2.46432781     0.393315196    1.01442814     2.48398709
4              -1             -0.200000003   1              2.5            -0.699999988   1              2.5            0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   -0.00101828575 0.999351799    2.29944754     -0.0360396504  1.00752056     2.32640362     -0.18994388    1.00612235     2.4944191      24.6492062     25.2778301     600            Hit            695043526      -0.215985835   0.974161565    2.49898791     -0.174410596   1.01169086     2.49837565     695058064      -0.921899199   1.14838064     2.53419113     -0.2166906     1.41929996     2.46034956
5              -1             -0.200000003   1.20000005     2.5            0              0              0              0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   8.56518745E-05 0.999611616    2.29811811     0              0              0              0              0              0              29.9148464     29.9148464     600            Invalid Start  695043528      -0.197978467   1.19579875     2.46488571     -0.182581544   1.18986762     2.45692205     -1             0              0              0              0              0              0
6              -1             -0.200000003   0.800000012    2.5            0.300000012    0.800000012    2.5            0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.000418037176 0.999233186    2.30075216     -0.0254478455  0.984020412    2.31301928     -0.21808359    0.820782363    2.47168589     34.4414711     35.0718575     900            Hit            695043528      -0.225319877   0.766324937    2.5158143      -0.220572069   0.784726083    2.53017092     695058065      -0.0387734771  1.11770725     2.46432781     0.393315196    0.614428043    2.48398709
7              -1             0              1.20000005     2.5            0.5            1.20000005     2.5            0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.00237821043  0.999697447    2.29883814     -0.00348097086 1.02950966     2.31161308     -0.0213207901  1.19541621     2.5023427      38.5606995     39.1535645     1200           Hit            695043529      -0.0241966434  1.22808707     2.47613478     -0.0129255904  1.19942164     2.50318861     695058065      0.161226511    1.51770735     2.46432781     0.593315184    1.01442814     2.48398709
8              -1             0              1              2.5            0.5            1              2.5            0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   -0.00184388459 0.998637199    2.30048966     -0.0142855644  1.00312078     2.33350015     -0.0144604743  1.01028848     2.48304415     42.6291542     43.0695381     1500           Hit            695043530      0.0419954956   0.997357428    2.52442861     0.00365311326  0.994081497    2.5429275      695058065      0.161226511    1.3177073      2.46432781     0.593315184    0.814428031    2.48398709
9              -1             0              1.20000005     2.5            0              0              0              0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   -0.0008971989151.03475344     2.32461071     0              0              0              0              0              0              46.5250015     46.5250015     1500           Too Early      695043532      -0.0383863784  1.16897094     2.49302173     0.0160366874   1.19293475     2.50995183     -1             0              0              0              0              0              0
10             -1             -0.200000003   1              2.5            0              0              0              0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.00216092169  1.00046265     2.29800725     0              0              0              0              0              0              49.5725899     49.5725899     1500           Invalid Start  695043533      -0.201242507   1.00514829     2.5115881      -0.222936109   0.980583251    2.5239346      695058064      -0.921899199   1.14838064     2.53419113     -0.2166906     1.41929996     2.46034956
