Participant: IP
Session Start: 8/4/2025 10:09:29 AM
Trial          Time           PosX           PosY           PosZ           VelX           VelY           VelZ           Speed
1              3.46717668     0.00189693272  0.999187827    2.30083919     0              0              0              0
1              3.49267912     0.00177781284  0.998872876    2.30113792     -0.00467092823 -0.0123498552  0.0117141316   0.017650988
1              3.51256585     0.00142776966  0.998176396    2.30159783     -0.0176017862  -0.0350222401  0.0231263675   0.0455105379
1              3.53201818     0.00112129748  0.997787535    2.30187321     -0.015755143   -0.0199905783  0.0141564179   0.0291247647
1              3.55170488     0.00149977207  0.997767985    2.30192208     0.0192246921   -0.0009930625090.00248265639  0.0194097534
1              3.57133508     0.00174963474  0.997937083    2.3018446      0.0127285477   0.00861423928  -0.00394730736 0.0158682782
1              3.59168434     0.00197848678  0.997986317    2.30189991     0.0112461876   0.00241941679  0.00271818251  0.0118202716
1              3.6114707      0.00212188065  0.997984707    2.30178547     0.00724712946  -8.13353399E-05-0.00578384614 0.00927256048
1              3.6318152      0.00211676955  0.997892141    2.3018198      -0.000251227524-0.00454992848 0.00168754579  0.004859298
1              3.65115023     0.00186155736  0.99790293     2.30166817     -0.0131994924  0.000557974679 -0.00784247275 0.015363669
1              3.67093921     0.00124584138  0.997956514    2.30139852     -0.0311138947  0.00270778243  -0.0136262598  0.0340746455
1              3.69040608     0.000605836511 0.998002589    2.30099463     -0.0328769051  0.00236683106  -0.0207472797  0.0389479436
1              3.71052408     0.000452712178 0.998126686    2.3008945      -0.00761127193 0.00616841903  -0.00497739855 0.0109888744
1              3.73016        0.000217825174 0.99848932     2.30107307     -0.011962181   0.0184680354   0.0090943845   0.0238090307
1              3.74926567     -0.0001744627950.998625159    2.30148792     -0.0205324031  0.00710983016  0.021713214    0.0307179578
1              3.76912713     -0.0017029047  0.998507321    2.30204368     -0.0769550055  -0.0059330049  0.0279814564   0.0820989385
1              3.78924942     -0.00594672561 0.997978508    2.30432391     -0.21090138    -0.026279917   0.113318816    0.240855098
1              3.80961895     -0.0116333067  0.997532308    2.30697107     -0.279171377   -0.0219053179  0.12995711     0.308715641
1              3.8302803      -0.0190690458  0.997149229    2.3105619      -0.35988903    -0.0185409877  0.173795432    0.400085896
1              3.85054684     -0.0265219808  0.99647671     2.31473589     -0.367742896   -0.0331834592  0.205953315    0.4227916
1              3.87099409     -0.0347157419  0.995748639    2.31925702     -0.400727779   -0.0356073566  0.221112505    0.459065765
1              3.89133739     -0.0456089675  0.99518472     2.32484293     -0.535467267   -0.0277200229  0.274580896    0.602402091
1              3.91147971     -0.055895716   0.994375885    2.3308692      -0.510708809   -0.0401564389  0.29918766     0.593253136
1              3.93141985     -0.066732645   0.993261278    2.33775139     -0.543471456   -0.055897478   0.34514153     0.646226287
1              3.94987106     -0.0754612386  0.992695093    2.34371328     -0.473061174   -0.0306853466  0.32311517     0.57370019
1              3.96692681     -0.0839295089  0.992906749    2.35007048     -0.496509641   0.0124097709   0.372733444    0.620971859
1              3.98683429     -0.0921156406  0.993222237    2.35762215     -0.411206365   0.0158475861   0.379336059    0.559676409
1              4.00728607     -0.0991570055  0.993972182    2.36533165     -0.344289035   0.0366687514   0.376957804    0.511836588
1              4.02842999     -0.106030583   0.994689882    2.37396479     -0.32508406    0.033943411    0.40830195     0.523012698
1              4.04835176     -0.114546508   0.994350314    2.38229322     -0.427467614   -0.0170450285  0.418056488    0.598155797
1              4.0692091      -0.123572677   0.992967546    2.39037442     -0.432762474   -0.0662972406  0.387455493    0.584637046
1              4.09069633     -0.131535143   0.992735028    2.39716101     -0.370571285   -0.010821321   0.315846086    0.487030715
1              4.11138678     -0.138382912   0.993207633    2.40430069     -0.330958784   0.0228414331   0.345067233    0.478671968
1              4.13247919     -0.143969119   0.993087173    2.41232204     -0.264842033   -0.00571105443 0.380292386    0.463461131
1              4.15312481     -0.148697674   0.992778718    2.41993165     -0.229038998   -0.0149407145  0.36858961     0.434212387
1              4.17345238     -0.152579814   0.992903769    2.42718244     -0.19097501    0.00615164032  0.356689572    0.404643983
1              4.19514799     -0.158560157   0.993048072    2.43528962     -0.2756477     0.00665124925  0.373678774    0.464393914
1              4.21322966     -0.163002133   0.992309153    2.44255662     -0.24566552    -0.0408662371  0.401904613    0.472809583
1              4.2314167      -0.167055488   0.992053032    2.44964504     -0.222868502   -0.0140824951  0.389747888    0.449190497
1              4.24951982     -0.169492155   0.992782593    2.45660329     -0.134601697   0.0403009951   0.384374022    0.409249514
1              4.27072001     -0.171055347   0.993158817    2.46420765     -0.0737333596  0.0177459382   0.358686119    0.366615951
1              4.2915473      -0.173360199   0.99336493     2.47000885     -0.110666007   0.00989637896  0.278540999    0.299883306
1              4.31227016     -0.175878793   0.993303597    2.47426128     -0.12153618    -0.00295966701 0.205203578    0.23851271
1              4.33270836     -0.17824772    0.993005216    2.47751951     -0.115908533   -0.0145993894  0.159420893    0.197643489
1              4.35442448     -0.17971012    0.992679775    2.4791038      -0.0673417449  -0.0149861798  0.0729546994   0.100408584
1              4.37485075     -0.179223299   0.993582189    2.47977781     0.0238326956   0.0441783927   0.0329966471   0.0600708462
1              4.39683437     -0.177030683   0.995080948    2.48054504     0.099739641    0.0681768432   0.0349004716   0.125754207
1              4.41746902     -0.174824417   0.995830655    2.48167562     0.106920697    0.036332529    0.0547905378   0.125515297
1              4.4382863      -0.173894882   0.995016217    2.48295164     0.044652231    -0.0391233154  0.0612962469   0.0853327885
1              4.4593997      -0.174548298   0.992992759    2.48355627     -0.0309479255  -0.0958376452  0.0286372416   0.104703009
1              4.47975254     -0.17570287    0.991084039    2.48400187     -0.0567267947  -0.0937798247  0.0218935758   0.111767232
1              4.49790192     -0.176816225   0.989530981    2.4849577      -0.0613452643  -0.0855726823  0.0526651666   0.117726572
1              4.51571894     -0.177723736   0.987661481    2.48640394     -0.0509348027  -0.104927272   0.0811718553   0.142101929
1              4.53352499     -0.178448886   0.9864676      2.48763371     -0.0407243557  -0.0670482367  0.0690633655   0.104516447
1              4.55395222     -0.179288059   0.98668009     2.48883677     -0.0410809964  0.0104022836   0.0588947237   0.0725564882
1              4.57473326     -0.179983437   0.988404989    2.48902011     -0.0334623419  0.0830040425   0.00882271118  0.0899290815
1              4.5950985      -0.180446833   0.98909682     2.48992062     -0.0227544326  0.0339714065   0.0442181453   0.060225118
1              4.61586332     -0.18170768    0.989094377    2.49056649     -0.060720101   -0.00011768852 0.0311042145   0.0682232827
1              4.63667297     -0.183801562   0.988120377    2.49091816     -0.100621417   -0.0468055233  0.0168993678   0.112254247
1              4.65686941     -0.186026126   0.986330569    2.49086189     -0.110146046   -0.0886197314  -0.0027859672  0.141397908
1              4.67757797     -0.187146187   0.984792113    2.49044847     -0.0540867411  -0.0742906556  -0.0199635811  0.0940373391
1              4.69839811     -0.187280804   0.985436261    2.48991251     -0.00646572746 0.0309387278   -0.0257426705  0.0407638997
4              15.801301      0.000672906637 0.999361575    2.29900861     0              0              0              0
4              15.8155642     0.000485494733 0.999402463    2.29898524     -0.0131395413  0.00286673312  -0.0016381332  0.0135480324
4              15.8297052     -8.19563866E-070.999223351    2.29887462     -0.0343896449  -0.0126658762  -0.00782291777 0.0374735929
4              15.8464794     -0.0005190670490.998883367    2.29897738     -0.0308953263  -0.0202682018  0.0061259428   0.0374546163
4              15.8657475     -0.0009195506570.998520017    2.29913902     -0.0207843687  -0.0188571978  0.00838922616  0.0292910058
4              15.8825388     -0.00107051432 0.998246074    2.2994051      -0.00899101701 -0.016315354   0.0158467665   0.0244570877
4              15.8993196     -0.00107325613 0.998031855    2.29968095     -0.000163384073-0.0127652688  0.0164378583   0.0208130237
4              15.9165049     -0.00122947991 0.998241305    2.29959321     -0.00909081195 0.0121881384   -0.00510556065 0.0160393361
4              15.9335966     -0.0009727478030.998570085    2.29943848     0.015020337    0.019235516    -0.00905282795 0.0260301605
4              15.9503231     -0.0006866604090.998761594    2.29944968     0.0171037391   0.0114494115   0.000669931294 0.0205930993
4              15.9675159     -0.0007050633430.998835683    2.29956055     -0.00107041106 0.0043093795   0.00644846819  0.00782938488
4              15.9841652     -0.0009319186210.998899341    2.29966521     -0.0136256777  0.00382349547  0.00628657127  0.0154854506
4              16.0013695     -0.00127273798 0.998964906    2.29937768     -0.0198098961  0.00381092774  -0.0167126507  0.0261967145
4              16.0202808     -0.00119133294 0.999109745    2.29917002     0.00430468563  0.00765907811  -0.0109811639  0.0140633481
4              16.0347137     -0.00097091496 0.999310493    2.29893661     0.0152720176   0.0139091825   -0.0161723159  0.0262343995
4              16.048811      -0.0006196796890.99967438     2.29878116     0.024915427    0.0258128513   -0.0110270139  0.0375323445
4              16.0653687     -0.0007223188881.00008631     2.29865384     -0.00619869307 0.024877565    -0.00768897124 0.0267663468
4              16.0824547     -0.00155684352 1.00076306     2.29870319     -0.0488411672  0.0396073572   0.00288839987  0.0629487485
4              16.0994873     -0.00338147581 1.00209808     2.29964471     -0.107132167   0.0783851668   0.0552804731   0.143796608
4              16.1164474     -0.00613310933 1.00398993     2.3009944      -0.162232026   0.111540616    0.079575479    0.212350652
4              16.1334591     -0.0108340979  1.00684953     2.30380058     -0.276343405   0.168098599    0.164959177    0.363090008
4              16.150423      -0.0190932751  1.01092529     2.30830479     -0.486859202   0.240256861    0.265512288    0.604360819
4              16.1674919     -0.0279459059  1.01505446     2.31293464     -0.518668294   0.241924733    0.271259099    0.633345008
4              16.1845798     -0.0398477614  1.02137029     2.31937265     -0.696503699   0.369606018    0.376756608    0.873883009
4              16.2014885     -0.051687777   1.03023779     2.32623577     -0.700207353   0.524415731    0.405878276    0.964385509
4              16.2189102     -0.0609983504  1.03973508     2.33349562     -0.534451544   0.545169234    0.416734338    0.869778991
4              16.2361031     -0.0698770583  1.0486871      2.34093618     -0.516372085   0.520635903    0.432732016    0.851445138
4              16.2530041     -0.0789481103  1.05832875     2.35017824     -0.536729574   0.570491374    0.54684788     0.95529139
4              16.267231      -0.0867564678  1.06558657     2.35710335     -0.548833013   0.510136843    0.486751139    0.893523335
4              16.281435      -0.0940543711  1.07343352     2.36435103     -0.51378125    0.552434921    0.510245919    0.910772443
4              16.2982864     -0.102429748   1.08224857     2.37226772     -0.497054964   0.523148358    0.469833165    0.861098766
4              16.3147984     -0.110330611   1.09302413     2.38016868     -0.478486449   0.652582109    0.478491843    0.940088868
4              16.3316669     -0.11729297    1.10278702     2.38761902     -0.412716269   0.578726411    0.441643059    0.836843789
4              16.3480644     -0.123467386   1.11285746     2.39522791     -0.376571417   0.614186227    0.464058608    0.856960416
4              16.3651218     -0.128163129   1.1221565      2.40232635     -0.275279373   0.545139253    0.416132867    0.739000738
4              16.3820629     -0.133628428   1.13037205     2.40873361     -0.32260403    0.48494482     0.378205866    0.694467068
4              16.3987656     -0.140002161   1.13808119     2.41524267     -0.381619513   0.461575717    0.389722377    0.714541197
4              16.4156055     -0.145941794   1.14399517     2.42092538     -0.352693021   0.351169348    0.337436855    0.601311803
4              16.4327183     -0.152555197   1.15019357     2.4271307      -0.38645044    0.36220032     0.36260435     0.64188391
4              16.4498177     -0.156524301   1.15477955     2.43356466     -0.232119456   0.26819548     0.376268417    0.517093956
4              16.4668407     -0.159738183   1.16000414     2.43962789     -0.188805357   0.306927741    0.356195033    0.506682336
4              16.4810925     -0.16203168    1.16423059     2.44389486     -0.160925731   0.296553165    0.299397081    0.451086998
4              16.4953785     -0.164801478   1.16804874     2.44747877     -0.193891481   0.267278552    0.250880837    0.414696187
4              16.5097561     -0.168664783   1.17186391     2.45044327     -0.268693715   0.265346199    0.206181392    0.430250734
4              16.5291901     -0.173876375   1.17622745     2.45482445     -0.268171519   0.224533379    0.225441232    0.41611892
4              16.5458889     -0.178061992   1.17927432     2.45783615     -0.250640243   0.182450607    0.180344775    0.35865441
4              16.5624771     -0.182115793   1.18221021     2.46123266     -0.244384512   0.176990703    0.204759598    0.364658743
4              16.5791874     -0.186126798   1.18433785     2.46408272     -0.240036219   0.127327785    0.170559883    0.320812136
4              16.5963326     -0.190017045   1.18642163     2.46673441     -0.226911932   0.121543512    0.154668987    0.300307095
4              16.6141815     -0.192409635   1.18723261     2.4694438      -0.134037912   0.045432847    0.151785642    0.207531169
4              16.6305428     -0.193295091   1.1874187      2.47216558     -0.0541193075  0.0113735981   0.166356176    0.175307259
4              16.6499805     -0.192934752   1.18666852     2.47491217     0.0185377188   -0.0385932885  0.141298175    0.147642344
4              16.6671066     -0.192431718   1.18555999     2.47596097     0.0293736998   -0.0647303835  0.0612429194   0.0938271359
4              16.6848011     -0.192484081   1.18469858     2.47658205     -0.00295921299 -0.0486813262  0.0350995995   0.0600883551
4              16.7017021     -0.192818224   1.1843183      2.47631502     -0.0197709948  -0.0225007031  -0.015799867   0.0338645801
