Trial,TargetX,TargetY,TargetZ,PenaltyX,PenaltyY,PenaltyZ,StartCircleX,StartCircleY,StartCircleZ,StartCircleScaleX,StartCircleScaleY,StartCircleScaleZ,ControllerStartX,ControllerStartY,ControllerStartZ,MovementStartX,MovementStartY,MovementStartZ,EndX,EndY,EndZ,StartTime,EndTime,ScoreAfterTrial,Result.UsedSeedTarget, UsedSeedPenalty
1,0.2,1,2.5,-0.3,1,2.5,0,1,2.3,0.05,0.05,0.05,-0.0003628284,0.9988833,2.293606,0.002474725,0.9997708,2.294608,0.2117775,0.9950454,2.48198,6.667095,7.46554,300,Hit,-348510622,2015655481
2,0.2,1,2.5,0.2,1,2.55,0,1,2.3,0.05,0.05,0.05,0.001326188,1.00014,2.297142,0.002215773,1.000583,2.298497,0.1931355,1.000759,2.469549,11.42077,12.18376,600,Hit,-348510621,615387309
3,0.2,0.8,2.5,0.2,0.8,2.45,0,1,2.3,0.05,0.05,0.05,0.001653016,0.9983593,2.299955,0.003103986,0.9958494,2.304371,0.2052689,0.806434,2.470788,15.93761,16.60101,400,Hit Both,-348510620,336090141
4,-0.2,1,2.5,-0.2,1,2.45,0,1,2.3,0.05,0.05,0.05,-0.002691403,0.9997993,2.299016,-3.364682E-05,1.000109,2.29971,0.0004834831,0.9994735,2.299871,20.39652,20.41852,400,Neutral,-348510619,1963363584
5,0.2,1,2.5,0.2,1,2.45,0,1,2.3,0.05,0.05,0.05,0.0003093481,0.9967273,2.299064,0.002997622,0.9981068,2.300715,0.003487855,0.998206,2.301286,23.59346,23.61589,400,Neutral,-348510618,848809847
