Participant: IP
Session Start: 7/30/2025 10:22:32 AM
Trial          ConditionID    TargetX        TargetY        TargetZ        PenaltyX       PenaltyY       PenaltyZ       StartX         StartY         StartZ         ScaleX         ScaleY         ScaleZ         CtrlStartX     CtrlStartY     CtrlStartZ     MoveStartX     MoveStartY     MoveStartZ     EndX           EndY           EndZ           StartTime      EndTime        Score          Result         TargetSeed     TargetFirstX   TargetFirstY   TargetFirstZ   TargetLastX    TargetLastY    TargetLastZ    PenaltySeed    PenaltyFirstX  PenaltyFirstY  PenaltyFirstZ  PenaltyLastX   PenaltyLastY   PenaltyLastZ
1              10             -0.200000003   1              2.5            0              0              0              0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.00190502405  0.999147654    2.29961467     0              0              0              0              0              0              21.0452938     21.0452938     0              Invalid Start  -160822171     -0.220199645   0.964977503    2.52039862     -0.19402276    1.01893497     2.51513195     -160816060     -0.492281377   1.48619068     2.4958446      -0.241398394   0.898936212    2.52015114
2              21             0              1.20000005     2.5            0              0              0              0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.043849647    1.02256989     2.30777836     0              0              0              0              0              0              22.6851578     22.6851578     0              Too Early      -160822170     -0.0139760152  1.18614674     2.47963738     -0.0109691322  1.23571289     2.48681951     -1             0              0              0              0              0              0
3              7              0.200000003    0.800000012    2.5            -0.300000012   0.800000012    2.5            0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.00106789172  0.999600828    2.29901028     0.0377269238   0.979948342    2.31360435     0.212098122    0.809775293    2.47057819     27.6531391     28.2785358     300            Hit            -160822170     0.221234113    0.767802715    2.4832592      0.21405378     0.79734093     2.47490478     -160816060     -0.0922814161  1.28619075     2.4958446      0.158601582    0.698936224    2.52015114
4              2              -0.200000003   0.800000012    2.5            0.300000012    0.800000012    2.5            0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.000152379274 0.997923315    2.29973412     -0.0368914604  0.972465456    2.31343269     -0.226745963   0.817619324    2.46628165     32.3508148     33.0409584     600            Hit            -160822169     -0.187933475   0.796376944    2.53378725     -0.164025053   0.809097826    2.49832678     -160816059     0.674640715    1.02552652     2.51185632     0.113381982    1.12980676     2.52707291
5              4              0              0.800000012    2.5            -0.5           0.800000012    2.5            0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   3.68058681E-06 0.998817265    2.30014181     0.00847759843  0.970377624    2.31812787     0.0113239288   0.805105805    2.47112107     36.9454231     37.3613205     900            Hit            -160822168     0.0222440269   0.82800889     2.49128056     -0.00403073151 0.754824817    2.50738668     -160816060     -0.292281389   1.28619075     2.4958446      -0.041398406   0.698936224    2.52015114
6              21             0              1.20000005     2.5            0              0              0              0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   -0.00382500887 1.01789606     2.33987904     0              0              0              0              0              0              39.6895409     39.6895409     900            Too Early      -160822166     -0.0246886779  1.17083454     2.50311184     -0.00768461823 1.23344696     2.49388885     -1             0              0              0              0              0              0
7              23             0              1.20000005     2.5            0.5            1.20000005     2.5            0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.00032825768  0.999156535    2.29785728     0.000571250916 1.03361738     2.31854415     -0.0226813257  1.20224929     2.4862783      82.5951767     83.1433411     1200           Hit            -160822166     0.0101025626   1.20039952     2.49255109     -0.0047913231  1.2053194      2.50119376     -160816059     0.874640703    1.42552662     2.51185632     0.31338197     1.52980673     2.52707291
8              8              0.200000003    0.800000012    2.5            0              0              0              0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.000938057899 0.997766018    2.29976845     0              0              0              0              0              0              88.0848694     88.0848694     1200           Invalid Start  -160822164     0.229329914    0.835704863    2.48752165     0.236274242    0.811783493    2.51759458     -160816059     1.07464075     1.02552652     2.51185632     0.513381958    1.12980676     2.52707291
9              26             0.200000003    1.20000005     2.5            0              0              0              0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.0132519454   1.00622022     2.30257845     0              0              0              0              0              0              92.5584106     92.5584106     1200           Invalid Start  -160822163     0.225694358    1.18762422     2.51974678     0.206353813    1.21181512     2.4835794      -160816059     1.07464075     1.42552662     2.51185632     0.513381958    1.52980673     2.52707291
10             14             0              1              2.5            0              0              0              0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   -0.0599993467  1.14389718     2.31244326     0              0              0              0              0              0              97.5143661     97.5143661     1200           Too Slow       -160822162     -0.0163006019  1.04418755     2.49597502     -0.0255873092  1.01130462     2.4758749      -160816059     0.874640703    1.22552657     2.51185632     0.31338197     1.32980669     2.52707291
11             4              0              0.800000012    2.5            -0.5           0.800000012    2.5            0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   -0.0009468644860.999894261    2.29746222     0.0125713795   0.976824045    2.31349087     0.121667996    1.06396699     2.29229641     101.4776       102.320999     1200           Neutral        -160822162     -0.014041285   0.836873531    2.50998306     0.00983039942  0.783393443    2.4710803      -160816060     -0.292281389   1.28619075     2.4958446      -0.041398406   0.698936224    2.52015114
12             7              0.200000003    0.800000012    2.5            0              0              0              0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.0549866259   1.13101065     2.31429648     0              0              0              0              0              0              106.758247     106.758247     1200           Too Slow       -160822160     0.194936648    0.804035962    2.48337197     0.177440733    0.774808705    2.52712297     -160816060     -0.0922814161  1.28619075     2.4958446      0.158601582    0.698936224    2.52015114
13             6              0.200000003    0.800000012    2.5            0              0              0              0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.000678405166 0.997850001    2.30061388     0.0271730572   0.97546339     2.32209873     0.199334934    0.8136639      2.46556997     110.897255     111.299026     1500           Hit            -160822160     0.237578437    0.823736548    2.51902533     0.189898416    0.813266516    2.46593142     -1             0              0              0              0              0              0
14             15             0.200000003    1              2.5            0              0              0              0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   -0.0003803819420.999320865    2.298599       0.0388552845   1.01270521     2.30943561     0.204099163    0.994130254    2.4646163      116.10656      116.394188     1800           Hit            -160822159     0.188704684    1.01529646     2.51966143     0.188795477    0.987153411    2.53133678     -1             0              0              0              0              0              0
15             20             -0.200000003   1.20000005     2.5            0.300000012    1.20000005     2.5            0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.0013486445   0.998099923    2.29962492     -0.0306448936  1.02538002     2.32106256     -0.217637777   1.18866491     2.46787834     119.564064     120.850189     2100           Hit            -160822158     -0.202414423   1.18010664     2.4902122      -0.208835497   1.20509481     2.5213623      -160816059     0.674640715    1.42552662     2.51185632     0.113381982    1.52980673     2.52707291
16             6              0.200000003    0.800000012    2.5            0              0              0              0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   -0.0008757859470.997143984    2.30153227     0.0247424245   0.987128377    2.31791186     0.192518249    0.802538991    2.47656655     125.543045     125.912399     2400           Hit            -160822157     0.200783879    0.793516695    2.51266861     0.223049834    0.790506065    2.51844144     -1             0              0              0              0              0              0
17             18             -0.200000003   1.20000005     2.5            0              0              0              0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.000613287091 0.999273241    2.29803133     -0.0185223818  1.02349114     2.3098402      -0.18499136    1.197191       2.47782373     129.108109     129.770294     2700           Hit            -160822156     -0.181668058   1.21806693     2.46707582     -0.186896175   1.17376924     2.50061584     -1             0              0              0              0              0              0
18             16             0.200000003    1              2.5            0              0              0              0              1              2.30000019     0.0500000007   0.0500000007   0.0500000007   0.00188182294  1.00001931     2.29934382     0              0              0              0              0              0              132.871902     132.871902     2700           Invalid Start  -160822154     0.237995774    1.03098285     2.502033       0.175101534    0.997187734    2.4699471      -160816060     -0.0922814161  1.48619068     2.4958446      0.158601582    0.898936212    2.52015114
