Participant: ME
Session Start: 7/30/2025 3:49:57 PM
Trial          Time           PosX           PosY           PosZ           VelX           VelY           VelZ           Speed
1              7.76091766     0.00192792714  0.99654305     2.30253458     0              0              0              0
1              7.78949022     0.00147029757  0.996148705    2.30263186     -0.0160163771  -0.0138014853  0.00340447761  0.0214148499
1              7.80901241     0.00146113336  0.996092081    2.3026917      -0.00046943489 -0.00290057319 0.00306544779  0.00424625305
1              7.83038473     0.00224260986  0.996484816    2.30242443     0.0365642384   0.0183755439   -0.0125050759  0.0427899659
1              7.85063457     0.00303763151  0.9967013      2.30274725     0.039260909    0.0106907301   0.015941903    0.0437018871
1              7.87159967     0.00341664255  0.996709526    2.30287457     0.0180780161   0.000392335933 0.00607267814  0.0190747473
1              7.89205742     0.00321823359  0.996531129    2.30296993     -0.00969864056 -0.00872039981 0.00466175703  0.0138506675
1              7.91052389     0.00311763585  0.99670428     2.30284262     -0.00544752134 0.00937641785  -0.00689433003 0.0128500769
1              7.93369007     0.00286160409  0.997109592    2.30247092     -0.0110520963  0.0174960438   -0.0160448998  0.026185859
1              7.95385551     0.00206744671  0.997313738    2.30213094     -0.0393815935  0.0101234224   -0.0168595631  0.044018615
1              7.97516584     0.00126078725  0.997192323    2.30203176     -0.0378530324  -0.00569746364 -0.00465418724 0.0385613106
1              7.99609852     0.000860646367 0.997211754    2.30197501     -0.0191158615  0.000928279303 -0.00271080341 0.0193294156
1              8.01688671     0.000609412789 0.997406125    2.30170369     -0.0120852189  0.00934991706  -0.0130514633  0.0200951286
1              8.03814793     0.0003824085   0.997585714    2.30178928     -0.0106768273  0.00844670646  0.00402571214  0.0141967544
1              8.06183147     0.0005312711   0.997734427    2.3021884      0.00628547184  0.00627917983  0.0168518592   0.0190504696
1              8.08301544     0.00160799921  0.998296678    2.30465841     0.0508286208   0.0265419129   0.11660096     0.129937693
1              8.10438156     0.00327040255  0.999635637    2.30880642     0.0778063834   0.0626680255   0.194141433    0.218339205
1              8.12510681     0.00715601444  1.00262177     2.3170948      0.187481567    0.144081533    0.399916202    0.464587778
1              8.14356709     0.0104865432   1.00548482     2.32691002     0.18041575     0.155092254    0.53169322     0.58249563
1              8.16200733     0.0132340491   1.00730419     2.34031963     0.148989797    0.0986596197   0.72716701     0.74880141
1              8.18000507     0.0152995288   1.0077436      2.35424519     0.114764176    0.0244146679   0.773744941    0.782590628
1              8.20036507     0.0160763264   1.007779       2.37148428     0.0381544307   0.0017390165   0.846742928    0.847603917
1              8.2211256      0.0171142519   1.00756407     2.38881087     0.0499937609   -0.0103527438  0.83457011     0.836130261
1              8.24234867     0.0166755021   1.00682342     2.40618587     -0.0206729267  -0.0348976739  0.818671465    0.819675684
1              8.26324749     0.0177935958   1.0049156      2.42160821     0.0535008945   -0.091289632   0.737960696    0.745507956
1              8.28473854     0.0185882449   1.00211775     2.43747735     0.0369765908   -0.130189106   0.738422394    0.750722408
1              8.30532169     0.0187942088   0.996813953    2.45144296     0.0100063086   -0.257673651   0.678488791    0.725839436
1              8.3261919      0.0190646052   0.991101444    2.4636445      0.0129558556   -0.273710817   0.584628522    0.645659328
1              8.34705925     0.0194836855   0.988057852    2.47091579     0.0200836863   -0.145858809   0.348463833    0.378292471
1              8.36766148     0.0201365054   0.987755537    2.47606754     0.0316870548   -0.0146739781  0.250059396    0.252485842
1              8.38652802     0.0199770331   0.988337994    2.47875071     -0.00845253188 0.0308720395   0.142216101    0.145773619
1              8.40460587     0.0194950402   0.988380551    2.4817524      -0.0266615562  0.00235409033  0.166039199    0.168182626
1              8.42516804     0.0177697539   0.98915565     2.4834249      -0.0839077607  0.0376962386   0.0813408569   0.122791909
1              8.44562054     0.015779227    0.989711106    2.48459768     -0.0973210484  0.0271573979   0.0573397316   0.11617554
