Participant: IP
Session Start: 10/17/2025 3:00:47 AM
Trial          ConditionID    TargetX        TargetY        TargetZ        PenaltyX       PenaltyY       PenaltyZ       StartX         StartY         StartZ         ScaleX         ScaleY         ScaleZ         CtrlStartX     CtrlStartY     CtrlStartZ     MoveStartX     MoveStartY     MoveStartZ     EndX           EndY           EndZ           StartTime      EndTime        Score          Result         TargetSeed     TargetFirstX   TargetFirstY   TargetFirstZ   TargetLastX    TargetLastY    TargetLastZ    PenaltySeed    PenaltyFirstX  PenaltyFirstY  PenaltyFirstZ  PenaltyLastX   PenaltyLastY   PenaltyLastZ
1              36             -0.100000001   1              2.5            -0.100000001   1.5            2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00205032527  0.998727322    2.29913807     -0.022954464   0.992920935    2.33177996     -0.106070012   0.976996124    2.47417068     4.22101259     4.56693459     300            Hit            1468756079     -0.0660253987  0.987989724    2.48056364     -0.110038429   0.99029386     2.49422479     1468770673     -0.247733861   1.54236698     2.48283887     0.338859469    1.98087442     2.52462697
2              16             0              0.899999976    2.5            0              1.39999998     2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000123724341 1.0004189      2.29820871     0.00302779675  0.971310019    2.32912755     -0.00720125437 0.882424951    2.47963667     7.66035795     8.24616528     600            Hit            1468756080     -0.0243443381  0.899801433    2.53518224     -0.0226396527  0.891344905    2.52447009     1468770673     -0.147733867   1.44236708     2.48283887     0.438859463    1.8808744      2.52462697
3              74             0              1.10000002     2.5            0.5            1.10000002     2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0004402548071.00005472     2.29911184     -0.0151020885  1.01834524     2.31985235     -0.0266946256  1.08873188     2.48657608     11.3748779     11.8501387     900            Hit            1468756081     -0.00222332636 1.14853704     2.4998138      0.0204386003   1.12807727     2.5047121      1468770671     0.0930434465   1.01095223     2.53781629     0.962904692    1.235618       2.48854256
4              11             0              0.899999976    2.5            0.5            0.899999976    2.5            0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0004161149260.99781853     2.30281734     -0.00311675668 0.979371548    2.32950401     -0.0244386792  0.893686533    2.49636793     15.1095867     15.4517879     1200           Hit            1468756082     0.0113370512   0.897166371    2.46242452     -0.0133850574  0.885858059    2.4628365      1468770668     0.00826048851  0.66706723     2.4526372      0.342060387    0.802181184    2.53896594
