Participant: IP
Session Start: 8/7/2025 3:55:56 PM
Trial          ConditionID    TargetX        TargetY        TargetZ        PenaltyX       PenaltyY       PenaltyZ       StartX         StartY         StartZ         ScaleX         ScaleY         ScaleZ         CtrlStartX     CtrlStartY     CtrlStartZ     MoveStartX     MoveStartY     MoveStartZ     EndX           EndY           EndZ           StartTime      EndTime        Score          Result         TargetSeed     TargetFirstX   TargetFirstY   TargetFirstZ   TargetLastX    TargetLastY    TargetLastZ    PenaltySeed    PenaltyFirstX  PenaltyFirstY  PenaltyFirstZ  PenaltyLastX   PenaltyLastY   PenaltyLastZ
1              5              0.200000003    1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0002302825450.998778284    2.29967761     0.025718376    1.00568128     2.31455564     0.20372802     1.01277173     2.49815226     14.9038754     15.4711628     300            Hit            -310439289     0.210644558    1.01282835     2.52935314     0.210256517    0.969660401    2.50979614     -1             0              0              0              0              0              0
2              3              -0.200000003   1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.00138986111 0.99857527     2.29926634     0              0              0              0              0              0              18.7199402     18.7199402     300            Invalid Start  -310439287     -0.210831106   1.01661348     2.49572468     -0.203802258   0.962012887    2.51618195     -1             0              0              0              0              0              0
3              0              -0.200000003   0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0009653866290.999299467    2.29807234     0              0              0              0              0              0              21.7915115     21.7915115     300            Invalid Start  -310439286     -0.162672147   0.779665828    2.39930964     -0.235502481   0.81429863     2.3722558      -1             0              0              0              0              0              0
4              4              0              1              2.5999999      0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.00176723301 1.00002444     2.29770422     0              0              0              0              0              0              25.3138733     25.3138733     300            Invalid Start  -310439285     -0.0195656493  1.01209056     2.6351037      -0.0100917025  1.01096702     2.64754748     -1             0              0              0              0              0              0
5              1              0              0.800000012    2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00113612413  0.998126626    2.30091953     0.00111368299  0.972807407    2.32001853     -0.0070219636  0.801967442    2.48864818     28.3949661     28.9511051     600            Hit            -310439285     0.0395811014   0.796746731    2.50801206     0.0340493359   0.777345657    2.51760054     -1             0              0              0              0              0              0
6              0              -0.200000003   0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000550165772 0.997465312    2.30336189     0              0              0              0              0              0              32.0763779     32.0763779     600            Invalid Start  -310439283     -0.186562419   0.758887172    2.42342854     -0.227950856   0.769848466    2.40572953     -1             0              0              0              0              0              0
7              1              0              0.800000012    2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000456392765 1.00005245     2.29878187     0.000378698111 0.972808778    2.32297754     -0.00588858128 0.809361219    2.49946642     34.5213585     34.9540367     900            Hit            -310439283     0.0128561854   0.770144701    2.49457169     -0.00280858693 0.781519294    2.54297185     -1             0              0              0              0              0              0
8              4              0              1              2.5999999      0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0005926489830.998594761    2.30213332     0              0              0              0              0              0              38.2493172     38.2493172     900            Invalid Start  -310439281     -0.0271368753  1.00305939     2.60350442     -0.0241485275  0.980545998    2.58141732     -1             0              0              0              0              0              0
9              4              0              1              2.5999999      0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00245848298  1.00084949     2.29713655     0              0              0              0              0              0              40.5915718     40.5915718     900            Invalid Start  -310439280     0.00159044995  1.00269663     2.64760208     -0.0411611982  0.991721809    2.57732296     -1             0              0              0              0              0              0
10             8              0.200000003    1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00230768323  0.999018431    2.30153561     0.0317512006   1.03500533     2.31311488     0.219809145    1.21100914     2.38993502     43.4442329     43.8009911     1200           Hit            -310439280     0.231574446    1.19806051     2.39337754     0.22153379     1.24122775     2.41578698     -1             0              0              0              0              0              0
11             1              0              0.800000012    2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00245276093  0.991835535    2.30548143     0              0              0              0              0              0              58.2032013     58.2032013     1200           Invalid Start  -310439278     0.0136667658   0.833313525    2.55365157     -0.0124526965  0.843119919    2.52418542     -1             0              0              0              0              0              0
12             1              0              0.800000012    2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00142124295  0.999639392    2.2986505      0.00466263294  0.976935148    2.3209374      0.00658598542  0.814575672    2.51205826     61.2091255     61.6174812     1500           Hit            -310439278     0.0351950787   0.781711757    2.49676514     -0.0384276696  0.793944657    2.54918718     -1             0              0              0              0              0              0
13             5              0.200000003    1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0001219958071.00089812     2.30007553     0.0249343067   1.00914299     2.32204342     0.185599938    1.00581717     2.49262381     64.9343109     65.4588623     1800           Hit            -310439277     0.182885572    0.969508171    2.5347724      0.209980488    0.987631738    2.50918531     -1             0              0              0              0              0              0
14             0              -0.200000003   0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00248387456  0.998377442    2.30181122     -0.0164976716  0.9762218      2.31905794     -0.19812119    0.818043232    2.41168046     68.5942001     69.1041718     2100           Hit            -310439276     -0.188757733   0.803193152    2.37556744     -0.203278944   0.7916435      2.44448304     -1             0              0              0              0              0              0
15             0              -0.200000003   0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000150740147 0.999841809    2.29851484     -0.019232899   0.977411568    2.30520391     -0.192390442   0.836758196    2.39379048     72.3152466     72.7553406     2400           Hit            -310439275     -0.22193408    0.798231781    2.39884067     -0.193635032   0.83907479     2.37577605     -1             0              0              0              0              0              0
16             7              0              1.20000005     2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000887230039 0.998390853    2.30097055     0              0              0              0              0              0              75.6712723     75.6712723     2400           Invalid Start  -310439273     -0.017975077   1.20525491     2.5491941      0.00817357562  1.17324913     2.49711132     -1             0              0              0              0              0              0
17             8              0.200000003    1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00264851749  0.999670088    2.30003214     0.0338392556   1.03485751     2.30783081     0.211193219    1.20269847     2.38941908     78.7035217     79.1562195     2700           Hit            -310439273     0.18419753     1.18452215     2.39058304     0.19986169     1.17368972     2.36236501     -1             0              0              0              0              0              0
18             7              0              1.20000005     2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000574707985 1.00002503     2.29992151     -0.0001203417781.02831411     2.3276825      -0.00425603986 1.17789078     2.51416111     82.4732819     82.8718109     3000           Hit            -310439272     -0.0335436426  1.18283606     2.54320192     0.021898672    1.19983995     2.55740786     -1             0              0              0              0              0              0
19             3              -0.200000003   1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0493453145  1.00624955     2.32696533     0              0              0              0              0              0              86.1840057     86.1840057     3000           Too Early      -310439270     -0.181070238   1.02357495     2.49038243     -0.235893354   1.01733065     2.54592133     -1             0              0              0              0              0              0
20             6              -0.200000003   1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000492230058 0.998604655    2.30046225     -0.0284085572  1.02694893     2.30535316     -0.205998331   1.1856215      2.40320206     90.3589325     90.8858719     3300           Hit            -310439270     -0.156565487   1.18767917     2.40517402     -0.162067264   1.22975278     2.40859962     -1             0              0              0              0              0              0
21             3              -0.200000003   1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000350505114 0.99767518     2.2995708      -0.0277731717  1.00595498     2.3138814      -0.207437724   1.00803781     2.47821903     104.958633     105.595421     3600           Hit            -310439269     -0.196043089   0.984809518    2.5582242      -0.186951235   0.967538178    2.52507138     -1             0              0              0              0              0              0
22             3              -0.200000003   1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00069463253  0.99839282     2.30072117     -0.0286999941  1.00835717     2.3217268      -0.191087663   1.00173187     2.51342463     109.277794     109.734627     3900           Hit            -310439268     -0.20533137    0.958818734    2.5137701      -0.2289242     1.0084101      2.55184984     -1             0              0              0              0              0              0
23             6              -0.200000003   1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.0019698441   0.998511672    2.30148768     -0.0246825218  1.02406359     2.3095541      -0.200949907   1.19327867     2.42250919     112.907097     113.415482     4200           Hit            -310439267     -0.211719662   1.2069695      2.40930629     -0.169883713   1.17998087     2.4012773      -1             0              0              0              0              0              0
24             6              -0.200000003   1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0002683550120.999659061    2.30001926     -0.0259203613  1.02085733     2.30330777     -0.203074574   1.18155015     2.39801693     116.855858     117.383835     4500           Hit            -310439266     -0.231474146   1.17536187     2.37172747     -0.178028449   1.21825814     2.377707       -1             0              0              0              0              0              0
25             0              -0.200000003   0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000906869769 1.00077748     2.29893804     -0.0186084211  0.975496054    2.31087685     -0.188103944   0.817165136    2.42721081     120.992332     121.402145     4800           Hit            -310439265     -0.185764298   0.841888368    2.41146255     -0.20291774    0.83111304     2.36737227     -1             0              0              0              0              0              0
26             7              0              1.20000005     2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0004201233390.996775627    2.30017829     0.0005171597   1.02624345     2.32040906     0.00852909684  1.18480659     2.49222755     124.576012     125.143738     5100           Hit            -310439264     -0.0122835645  1.20115232     2.49494624     -0.00328778522 1.15342617     2.51089311     -1             0              0              0              0              0              0
27             6              -0.200000003   1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0003707706930.997587919    2.30010653     -0.0283979475  1.02378905     2.29897237     -0.198238909   1.17859209     2.40201044     128.898315     129.424835     5400           Hit            -310439263     -0.221561119   1.23649824     2.39621305     -0.174665377   1.20331919     2.43920755     -1             0              0              0              0              0              0
28             8              0.200000003    1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000395610929 1.00094903     2.29906583     0              0              0              0              0              0              132.399918     132.399918     5400           Invalid Start  -310439261     0.186573759    1.22156107     2.4280467      0.221288294    1.21773899     2.39349008     -1             0              0              0              0              0              0
29             8              0.200000003    1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00594165921  1.00138497     2.30189586     0              0              0              0              0              0              135.569901     135.569901     5400           Invalid Start  -310439260     0.218904242    1.1801064      2.38705015     0.203480661    1.17874694     2.42948914     -1             0              0              0              0              0              0
30             0              -0.200000003   0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00223721564  1.00068986     2.29890037     -0.0217501223  0.98036474     2.304456       -0.19368729    0.83367604     2.36124039     138.54158      139.09729      5400           Neutral        -310439260     -0.216955349   0.835083604    2.41698217     -0.198420942   0.837882757    2.41701961     -1             0              0              0              0              0              0
31             7              0              1.20000005     2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00459426641  1.04665911     2.32577109     0              0              0              0              0              0              153.429443     153.429443     5400           Too Early      -310439258     -0.00641922047 1.2235204      2.49389982     -0.00542913657 1.23134613     2.53955269     -1             0              0              0              0              0              0
32             5              0.200000003    1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00011895597  0.998922646    2.2998364      0.0268852711   1.004879       2.32238865     0.194857568    1.00013566     2.49557352     157.592728     158.239471     5700           Hit            -310439258     0.206363142    0.974722445    2.52523494     0.211019814    1.03706169     2.5255003      -1             0              0              0              0              0              0
33             6              -0.200000003   1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0006813704970.997510731    2.29915762     -0.0305267274  1.02016246     2.30589008     -0.18910861    1.18233085     2.40700722     161.572586     162.21431      6000           Hit            -310439257     -0.220936701   1.19113088     2.44345403     -0.224109396   1.19031227     2.43836498     -1             0              0              0              0              0              0
34             6              -0.200000003   1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000623688102 0.998522937    2.30009747     -0.0291945636  1.02604795     2.30216575     -0.203994513   1.19220293     2.38926315     165.701584     166.163269     6300           Hit            -310439256     -0.173081383   1.23341346     2.38767791     -0.230571121   1.21271706     2.38129425     -1             0              0              0              0              0              0
35             8              0.200000003    1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0008956342940.997828543    2.29980588     0              0              0              0              0              0              169.340897     169.340897     6300           Invalid Start  -310439254     0.195749283    1.18370831     2.41122103     0.198443323    1.20033848     2.37774134     -1             0              0              0              0              0              0
36             3              -0.200000003   1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   8.54581594E-05 0.998481452    2.30004835     -0.0396354198  1.00089741     2.31812668     -0.192243904   0.991030395    2.51367879     172.644867     173.102722     6600           Hit            -310439254     -0.18295595    0.971438527    2.49701118     -0.241939038   0.987175405    2.50589228     -1             0              0              0              0              0              0
37             5              0.200000003    1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000345543027 0.996405542    2.30198693     0.025618881    0.999898434    2.31885481     0.193432361    1.0064373      2.50601912     176.442001     176.951355     6900           Hit            -310439253     0.170541421    1.02390802     2.53153849     0.188631356    0.990616143    2.54167318     -1             0              0              0              0              0              0
38             2              0.200000003    0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.0005671978   0.99782002     2.30228519     0.0231125653   0.973878264    2.31362104     0.197631359    0.806441545    2.41485739     180.207794     180.666641     7200           Hit            -310439252     0.195411786    0.80521822     2.37360334     0.161952764    0.787291944    2.39499378     -1             0              0              0              0              0              0
39             0              -0.200000003   0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00102706254  1.00149417     2.29896164     -0.016012162   0.969293773    2.30344057     -0.181083679   0.824653149    2.37993526     183.866608     184.346741     7500           Hit            -310439251     -0.236708298   0.822788298    2.39453149     -0.216774881   0.811160982    2.43446732     -1             0              0              0              0              0              0
40             2              0.200000003    0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0008119046690.998854697    2.29942846     0.0172412694   0.976207733    2.30922222     0.182899714    0.814262986    2.40699887     187.73201      188.24263      7800           Hit            -310439250     0.206393361    0.776714981    2.42368126     0.221665561    0.771831512    2.43002367     -1             0              0              0              0              0              0
41             5              0.200000003    1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0005887150760.99862653     2.29855156     0.0273993909   1.00189233     2.31963229     0.191156134    0.998341441    2.49033356     202.576675     202.932907     8100           Hit            -310439249     0.194039091    0.996485591    2.51981854     0.193263128    0.995099425    2.49865866     -1             0              0              0              0              0              0
42             4              0              1              2.5999999      0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.0012306869   0.999747634    2.29941607     0.000663280487 0.997963011    2.33346748     0.000919997692 1.00915289     2.56919241     206.108597     206.604324     8400           Hit            -310439248     -0.012553798   0.965128541    2.61383843     -0.00340532744 1.01696408     2.58938527     -1             0              0              0              0              0              0
43             3              -0.200000003   1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00102944672  0.998364091    2.30111909     -0.0263195932  0.998777509    2.3165381      -0.19806087    0.994727671    2.51192617     210.183228     210.728592     8700           Hit            -310439247     -0.201308891   0.974229455    2.48877358     -0.195747167   1.00264418     2.47676992     -1             0              0              0              0              0              0
44             3              -0.200000003   1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000602349639 0.996766329    2.29985094     -0.0293925107  0.985725582    2.31666684     -0.187266409   0.997937024    2.48591089     213.846786     214.455124     9000           Hit            -310439246     -0.186854675   0.96725595     2.52450609     -0.169124946   1.00161684     2.50387526     -1             0              0              0              0              0              0
45             8              0.200000003    1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   2.34395266E-05 0.997927368    2.29935455     0.0261154473   1.01523876     2.30397177     0.187329024    1.19009113     2.38583088     217.786133     218.180557     9300           Hit            -310439245     0.207610473    1.18946874     2.42119575     0.192558706    1.19950163     2.37987447     -1             0              0              0              0              0              0
46             2              0.200000003    0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   1.29640102E-05 0.998454452    2.29976225     0.0160514414   0.97347343     2.30883145     0.201970547    0.82681936     2.40715742     221.559906     222.083176     9600           Hit            -310439244     0.228850812    0.836780131    2.38452125     0.197009102    0.795720458    2.35940886     -1             0              0              0              0              0              0
47             5              0.200000003    1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.00184488297 0.997194886    2.30031967     0.0222975016   0.999810934    2.32193923     0.196571767    1.00113666     2.49491405     225.35878      225.695496     9900           Hit            -310439243     0.168473691    0.999431849    2.54239798     0.217254996    1.01498008     2.51432681     -1             0              0              0              0              0              0
48             1              0              0.800000012    2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00243537128  1.00003397     2.29946351     0.00555682182  0.970957041    2.31941414     0.00796899199  0.820449531    2.49457073     229.097107     229.595261     10200          Hit            -310439242     0.0181443896   0.767753184    2.49038196     0.0116615994   0.830709517    2.52246284     -1             0              0              0              0              0              0
49             7              0              1.20000005     2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00248728693  0.995119452    2.30386972     0.00060325861  1.02320242     2.32055402     -0.00220137835 1.18756723     2.49413061     233.022415     233.465195     10500          Hit            -310439241     0.0313115939   1.23635113     2.53155231     -0.00401565619 1.19569707     2.54397321     -1             0              0              0              0              0              0
50             1              0              0.800000012    2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00139734149  0.999800026    2.30068016     0.00485292077  0.974511921    2.32266235     0.00372609496  0.803120911    2.51147819     236.751434     237.196213     10800          Hit            -310439240     -0.00262516295 0.807635665    2.56992507     -0.0126861753  0.773410022    2.56036615     -1             0              0              0              0              0              0
51             8              0.200000003    1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0003704130650.998954773    2.2997663      0.0287153572   1.02012873     2.30500126     0.192407131    1.19748235     2.3759377      251.043259     251.529266     11100          Hit            -310439239     0.197150946    1.22239244     2.39575315     0.208736211    1.21500719     2.37012887     -1             0              0              0              0              0              0
52             1              0              0.800000012    2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00057515502  0.998152018    2.30053759     0.00402665138  0.967669189    2.3239007      0.010361135    0.806708395    2.50506496     254.655792     255.195465     11400          Hit            -310439238     -0.00639319001 0.813356996    2.5369556      0.0305212289   0.812076092    2.54060626     -1             0              0              0              0              0              0
53             4              0              1              2.5999999      0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.00123614073 0.998199224    2.30111623     -0.00761672854 1.00087202     2.33066654     -0.0003744363781.00005555     2.56842041     258.34906      258.795807     11700          Hit            -310439237     -0.0413246416  1.0064075      2.57576942     -0.0309489407  1.03443742     2.61714149     -1             0              0              0              0              0              0
54             8              0.200000003    1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   2.81184912E-05 0.998080671    2.30131507     0.026556164    1.01085675     2.30781293     0.199866429    1.19589615     2.39924192     262.120697     262.504303     12000          Hit            -310439236     0.209301159    1.24480987     2.41576266     0.211513132    1.23791504     2.38793731     -1             0              0              0              0              0              0
55             0              -0.200000003   0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000837489963 0.999470413    2.2983613      -0.0190791786  0.975562096    2.31133151     -0.193157971   0.821729243    2.41323805     265.681976     266.271027     12300          Hit            -310439235     -0.183413133   0.798184752    2.37318349     -0.161533371   0.784571469    2.41274428     -1             0              0              0              0              0              0
56             1              0              0.800000012    2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000378072262 0.999661386    2.30054426     0.00271862745  0.971029401    2.32899022     0.00797191262  0.808391035    2.51433802     269.459045     269.937836     12600          Hit            -310439234     0.0162908509   0.76292932     2.52268243     0.00507329684  0.823605835    2.51021147     -1             0              0              0              0              0              0
57             0              -0.200000003   0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00198544562  0.999208033    2.30035496     -0.0159941018  0.961942315    2.3115344      -0.193507999   0.818060338    2.40687418     273.124695     273.629883     12900          Hit            -310439233     -0.204887018   0.776090741    2.42838001     -0.189129099   0.796022356    2.36763978     -1             0              0              0              0              0              0
58             3              -0.200000003   1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.00157605112 0.997802079    2.30065155     -0.0387462974  0.992677033    2.31450796     -0.193674982   0.990391135    2.49739623     277.24231      277.69632      13200          Hit            -310439232     -0.186332256   1.02630293     2.51371956     -0.18593432    0.986480236    2.48715401     -1             0              0              0              0              0              0
59             4              0              1              2.5999999      0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00170321763  0.999335706    2.30075932     -0.0009897649291.00476253     2.33149981     -0.00210314989 1.00794482     2.56155944     280.888702     281.315186     13500          Hit            -310439231     -0.0160158612  1.00154543     2.60884523     -0.0343124717  0.97691226     2.60859346     -1             0              0              0              0              0              0
60             7              0              1.20000005     2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.00144509971 0.997163415    2.30144453     0              0              0              0              0              0              284.756561     284.756561     13500          Invalid Start  -310439229     0.0155634657   1.17105579     2.4893558      0.033561077    1.22750878     2.51151896     -1             0              0              0              0              0              0
61             2              0.200000003    0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00215396285  0.998140514    2.29854965     0.0223615021   0.971577644    2.30293751     0.191992015    0.802185118    2.39497542     298.592865     299.163269     13800          Hit            -310439229     0.154457152    0.811561584    2.40349698     0.197338253    0.817553222    2.40215898     -1             0              0              0              0              0              0
62             5              0.200000003    1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   6.82920218E-05 0.998492301    2.29866004     0.0295469463   0.994903564    2.32323313     0.198487386    0.999889791    2.50104976     302.457001     302.882935     14100          Hit            -310439228     0.20032832     1.00340068     2.5377171      0.193687961    0.973857105    2.50440502     -1             0              0              0              0              0              0
63             7              0              1.20000005     2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00114658475  1.00023413     2.29933858     -0.0008774399761.03010976     2.3187778      0.00172877312  1.18947339     2.50119925     306.140381     306.57608      14400          Hit            -310439227     -0.0079200184  1.23310423     2.51546502     -0.013530313   1.19169092     2.47833753     -1             0              0              0              0              0              0
64             5              0.200000003    1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000856593251 0.999054432    2.30036831     0.030756399    0.994603097    2.32018852     0.192378297    1.00767469     2.49645758     309.945862     310.389709     14700          Hit            -310439226     0.220971376    1.02853465     2.54815102     0.225870997    1.01315057     2.51615453     -1             0              0              0              0              0              0
