Trial       	Time        	PosX        	PosY        	PosZ        	VelX        	VelY        	VelZ        	Speed
1           	15.158      	-0.002      	0.999       	2.299       	0.000       	0.000       	0.000       	0.000
1           	15.188      	-0.002      	0.999       	2.299       	0.007       	-0.002      	-0.005      	0.009
1           	15.209      	-0.002      	0.999       	2.299       	-0.005      	0.008       	-0.028      	0.030
1           	15.228      	-0.002      	1.000       	2.298       	-0.008      	0.009       	-0.023      	0.026
1           	15.248      	-0.002      	1.000       	2.298       	0.003       	0.002       	-0.010      	0.011
1           	15.269      	-0.002      	1.000       	2.298       	-0.011      	-0.001      	-0.008      	0.014
1           	15.291      	-0.002      	1.000       	2.298       	-0.011      	0.005       	-0.001      	0.012
1           	15.313      	-0.002      	1.000       	2.297       	-0.007      	0.009       	-0.025      	0.027
1           	15.335      	-0.002      	1.000       	2.298       	0.007       	0.009       	0.010       	0.015
1           	15.358      	-0.002      	1.000       	2.297       	0.013       	0.006       	-0.006      	0.016
1           	15.379      	-0.001      	1.001       	2.297       	0.031       	0.018       	0.002       	0.036
1           	15.402      	-0.001      	1.001       	2.297       	0.000       	0.007       	-0.004      	0.008
1           	15.424      	-0.001      	1.000       	2.298       	0.007       	-0.033      	0.049       	0.060
1           	15.446      	-0.001      	0.997       	2.302       	-0.001      	-0.126      	0.176       	0.217
1           	15.468      	-0.003      	0.992       	2.310       	-0.065      	-0.263      	0.353       	0.444
1           	15.488      	-0.004      	0.986       	2.318       	-0.089      	-0.290      	0.382       	0.488
1           	15.507      	-0.007      	0.978       	2.327       	-0.136      	-0.399      	0.523       	0.671
1           	15.528      	-0.009      	0.967       	2.341       	-0.105      	-0.539      	0.647       	0.848
1           	15.550      	-0.012      	0.953       	2.357       	-0.138      	-0.613      	0.725       	0.959
1           	15.573      	-0.017      	0.935       	2.377       	-0.227      	-0.816      	0.883       	1.224
1           	15.595      	-0.023      	0.915       	2.397       	-0.247      	-0.883      	0.890       	1.278
1           	15.618      	-0.025      	0.901       	2.413       	-0.103      	-0.643      	0.692       	0.950
1           	15.639      	-0.024      	0.889       	2.427       	0.055       	-0.532      	0.653       	0.844
1           	15.661      	-0.024      	0.880       	2.438       	0.011       	-0.428      	0.532       	0.682
1           	15.683      	-0.026      	0.874       	2.446       	-0.115      	-0.258      	0.342       	0.444
1           	15.704      	-0.031      	0.869       	2.453       	-0.198      	-0.236      	0.323       	0.446
1           	15.726      	-0.033      	0.864       	2.460       	-0.127      	-0.240      	0.337       	0.433
1           	15.748      	-0.035      	0.858       	2.467       	-0.087      	-0.272      	0.334       	0.439
1           	15.766      	-0.036      	0.853       	2.474       	-0.023      	-0.242      	0.378       	0.450
1           	15.786      	-0.034      	0.848       	2.481       	0.068       	-0.268      	0.322       	0.425
1           	15.807      	-0.032      	0.841       	2.487       	0.107       	-0.328      	0.326       	0.474
1           	15.827      	-0.031      	0.835       	2.492       	0.071       	-0.330      	0.209       	0.397
1           	15.850      	-0.031      	0.828       	2.495       	0.005       	-0.304      	0.165       	0.346
1           	15.871      	-0.030      	0.823       	2.498       	0.023       	-0.255      	0.104       	0.276
1           	15.892      	-0.030      	0.819       	2.500       	0.013       	-0.190      	0.114       	0.222
1           	15.913      	-0.029      	0.818       	2.501       	0.020       	-0.046      	0.046       	0.068
1           	15.935      	-0.033      	0.824       	2.500       	-0.150      	0.287       	-0.050      	0.328
1           	15.956      	-0.037      	0.824       	2.499       	-0.219      	-0.005      	-0.058      	0.227
1           	15.978      	-0.039      	0.817       	2.498       	-0.090      	-0.299      	-0.030      	0.314
1           	16.000      	-0.038      	0.812       	2.496       	0.053       	-0.220      	-0.111      	0.253
1           	16.018      	-0.038      	0.811       	2.494       	0.032       	-0.088      	-0.085      	0.126
1           	16.037      	-0.038      	0.812       	2.493       	-0.003      	0.077       	-0.057      	0.096
1           	16.059      	-0.037      	0.813       	2.493       	0.018       	0.059       	-0.007      	0.062
1           	16.079      	-0.037      	0.814       	2.493       	0.028       	0.027       	0.020       	0.044
2           	19.448      	0.001       	0.999       	2.302       	0.000       	0.000       	0.000       	0.000
